num_correlativo,corre_base,dia_ocu,dia_sem_ocu,hora_ocu,g_hora,mes_ocu,depto_ocu,mupio_ocu,zona_ocu,area_geo_ocu,sexo_con,edad_con,g_edad,mayor_menor,estado_con,tipo_veh,modelo_veh,color_veh,marca_veh,tipo_eve,anio
648.0,648.0,22.0,6.0,2.0,1.0,2.0,1.0,101.0,12.0,1.0,1.0,999.0,12.0,1.0,9.0,1.0,9.0,6.0,46.0,2.0,2014
649.0,649.0,22.0,6.0,18.0,4.0,2.0,1.0,115.0,5.0,1.0,1.0,34.0,5.0,1.0,9.0,3.0,4.0,2.0,30.0,1.0,2014
650.0,650.0,22.0,6.0,22.0,4.0,2.0,22.0,2201.0,99.0,2.0,1.0,24.0,3.0,1.0,9.0,3.0,9.0,9.0,44.0,1.0,2014
651.0,651.0,22.0,6.0,10.0,2.0,2.0,22.0,2212.0,99.0,2.0,1.0,35.0,6.0,1.0,9.0,3.0,9.0,3.0,44.0,1.0,2014
652.0,652.0,22.0,6.0,0.0,4.0,2.0,9.0,920.0,99.0,2.0,1.0,18.0,2.0,1.0,9.0,4.0,9.0,2.0,21.0,2.0,2014
653.0,653.0,22.0,6.0,13.0,3.0,2.0,9.0,920.0,99.0,2.0,1.0,45.0,8.0,1.0,9.0,2.0,3.0,2.0,23.0,1.0,2014
654.0,654.0,22.0,6.0,5.0,1.0,2.0,2.0,202.0,99.0,2.0,1.0,28.0,4.0,1.0,9.0,3.0,9.0,99.0,99.0,3.0,2014
655.0,655.0,23.0,7.0,12.0,3.0,2.0,1.0,115.0,8.0,1.0,1.0,72.0,11.0,1.0,9.0,1.0,4.0,2.0,42.0,1.0,2014
656.0,656.0,23.0,7.0,15.0,3.0,2.0,22.0,2201.0,99.0,2.0,1.0,42.0,7.0,1.0,9.0,3.0,9.0,4.0,44.0,2.0,2014
657.0,657.0,23.0,7.0,20.0,4.0,2.0,5.0,501.0,99.0,2.0,1.0,56.0,10.0,1.0,9.0,3.0,9.0,2.0,44.0,3.0,2014
658.0,658.0,23.0,7.0,20.0,4.0,2.0,5.0,501.0,99.0,2.0,1.0,58.0,10.0,1.0,9.0,1.0,9.0,2.0,34.0,1.0,2014
659.0,659.0,23.0,7.0,19.0,4.0,2.0,9.0,924.0,99.0,2.0,1.0,34.0,5.0,1.0,9.0,3.0,9.0,5.0,44.0,2.0,2014
660.0,660.0,24.0,1.0,0.0,4.0,2.0,1.0,101.0,7.0,1.0,1.0,43.0,7.0,1.0,9.0,1.0,3.0,2.0,20.0,1.0,2014
661.0,661.0,24.0,1.0,0.0,4.0,2.0,1.0,101.0,7.0,1.0,1.0,20.0,3.0,1.0,9.0,4.0,5.0,2.0,2.0,1.0,2014
662.0,662.0,24.0,1.0,6.0,2.0,2.0,4.0,416.0,99.0,2.0,1.0,50.0,9.0,1.0,9.0,6.0,9.0,99.0,15.0,1.0,2014
663.0,663.0,24.0,1.0,6.0,2.0,2.0,4.0,416.0,99.0,2.0,1.0,999.0,12.0,1.0,9.0,7.0,9.0,99.0,99.0,1.0,2014
664.0,664.0,24.0,1.0,18.0,4.0,2.0,14.0,1412.0,99.0,2.0,1.0,44.0,7.0,1.0,9.0,5.0,2.0,2.0,13.0,1.0,2014
665.0,665.0,24.0,1.0,18.0,4.0,2.0,14.0,1412.0,99.0,2.0,1.0,14.0,1.0,2.0,9.0,4.0,9.0,99.0,2.0,1.0,2014
666.0,666.0,24.0,1.0,20.0,4.0,2.0,1.0,101.0,1.0,1.0,1.0,28.0,4.0,1.0,9.0,3.0,5.0,5.0,44.0,1.0,2014
667.0,667.0,24.0,1.0,20.0,4.0,2.0,1.0,101.0,1.0,1.0,1.0,999.0,12.0,1.0,9.0,3.0,9.0,99.0,44.0,1.0,2014
668.0,668.0,24.0,1.0,12.0,3.0,2.0,1.0,101.0,8.0,1.0,1.0,53.0,9.0,1.0,9.0,1.0,9.0,1.0,44.0,1.0,2014
669.0,669.0,24.0,1.0,12.0,3.0,2.0,1.0,101.0,8.0,1.0,1.0,20.0,3.0,1.0,9.0,4.0,9.0,5.0,2.0,1.0,2014
670.0,670.0,25.0,2.0,20.0,4.0,2.0,1.0,101.0,10.0,1.0,1.0,16.0,2.0,2.0,9.0,1.0,3.0,2.0,5.0,1.0,2014
671.0,671.0,25.0,2.0,20.0,4.0,2.0,1.0,101.0,10.0,1.0,1.0,26.0,4.0,1.0,9.0,4.0,9.0,3.0,99.0,1.0,2014
672.0,672.0,25.0,2.0,3.0,1.0,2.0,17.0,1710.0,99.0,2.0,1.0,999.0,12.0,1.0,9.0,3.0,9.0,2.0,44.0,1.0,2014
673.0,673.0,25.0,2.0,3.0,1.0,2.0,17.0,1710.0,99.0,2.0,1.0,23.0,3.0,1.0,9.0,4.0,9.0,3.0,10.0,1.0,2014
674.0,674.0,26.0,3.0,20.0,4.0,2.0,1.0,101.0,12.0,1.0,1.0,22.0,3.0,1.0,9.0,12.0,3.0,9.0,99.0,1.0,2014
675.0,675.0,26.0,3.0,20.0,4.0,2.0,1.0,101.0,12.0,1.0,1.0,44.0,7.0,1.0,9.0,5.0,4.0,2.0,23.0,1.0,2014
676.0,676.0,26.0,3.0,13.0,3.0,2.0,1.0,101.0,12.0,1.0,2.0,56.0,10.0,1.0,9.0,2.0,4.0,1.0,34.0,1.0,2014
677.0,677.0,26.0,3.0,21.0,4.0,2.0,11.0,1102.0,99.0,2.0,1.0,32.0,5.0,1.0,9.0,3.0,2.0,9.0,44.0,2.0,2014
678.0,678.0,26.0,3.0,17.0,3.0,2.0,4.0,410.0,99.0,2.0,1.0,999.0,12.0,1.0,9.0,1.0,2.0,4.0,21.0,2.0,2014
679.0,679.0,26.0,3.0,17.0,3.0,2.0,1.0,101.0,1.0,1.0,1.0,30.0,5.0,1.0,9.0,2.0,4.0,4.0,30.0,1.0,2014
680.0,680.0,26.0,3.0,17.0,3.0,2.0,1.0,101.0,1.0,1.0,1.0,28.0,4.0,1.0,9.0,4.0,9.0,1.0,24.0,1.0,2014
681.0,681.0,26.0,3.0,18.0,4.0,2.0,1.0,101.0,16.0,1.0,1.0,39.0,6.0,1.0,9.0,10.0,9.0,7.0,37.0,1.0,2014
682.0,682.0,27.0,4.0,15.0,3.0,2.0,1.0,101.0,1.0,1.0,1.0,46.0,8.0,1.0,9.0,1.0,4.0,3.0,44.0,1.0,2014
683.0,683.0,27.0,4.0,15.0,3.0,2.0,1.0,101.0,1.0,1.0,1.0,20.0,3.0,1.0,9.0,4.0,9.0,3.0,2.0,1.0,2014
684.0,684.0,27.0,4.0,17.0,3.0,2.0,1.0,115.0,12.0,1.0,1.0,62.0,11.0,1.0,9.0,3.0,9.0,4.0,37.0,1.0,2014
685.0,685.0,27.0,4.0,17.0,3.0,2.0,1.0,115.0,12.0,1.0,1.0,27.0,4.0,1.0,9.0,4.0,9.0,5.0,21.0,1.0,2014
686.0,686.0,27.0,4.0,22.0,4.0,2.0,1.0,101.0,7.0,1.0,1.0,33.0,5.0,1.0,9.0,1.0,9.0,9.0,13.0,1.0,2014
687.0,687.0,27.0,4.0,22.0,4.0,2.0,1.0,101.0,7.0,1.0,1.0,28.0,4.0,1.0,9.0,4.0,9.0,3.0,21.0,1.0,2014
688.0,688.0,27.0,4.0,2.0,1.0,2.0,1.0,108.0,1.0,1.0,1.0,999.0,12.0,1.0,9.0,1.0,3.0,1.0,21.0,2.0,2014
689.0,689.0,27.0,4.0,20.0,4.0,2.0,5.0,502.0,99.0,2.0,1.0,35.0,6.0,1.0,9.0,4.0,9.0,99.0,99.0,3.0,2014
690.0,690.0,27.0,4.0,18.0,4.0,2.0,5.0,507.0,99.0,2.0,1.0,21.0,3.0,1.0,1.0,3.0,9.0,5.0,44.0,3.0,2014
691.0,691.0,27.0,4.0,18.0,4.0,2.0,6.0,601.0,99.0,2.0,1.0,56.0,10.0,1.0,9.0,4.0,9.0,99.0,99.0,3.0,2014
692.0,692.0,27.0,4.0,11.0,2.0,2.0,10.0,1002.0,99.0,2.0,1.0,46.0,8.0,1.0,9.0,12.0,9.0,99.0,99.0,1.0,2014
693.0,693.0,27.0,4.0,11.0,2.0,2.0,10.0,1002.0,99.0,2.0,1.0,40.0,7.0,1.0,9.0,4.0,5.0,99.0,42.0,1.0,2014
694.0,694.0,27.0,4.0,3.0,1.0,2.0,2.0,201.0,99.0,2.0,1.0,42.0,7.0,1.0,9.0,5.0,9.0,2.0,22.0,1.0,2014
695.0,695.0,27.0,4.0,3.0,1.0,2.0,2.0,201.0,99.0,2.0,1.0,35.0,6.0,1.0,9.0,2.0,9.0,1.0,44.0,1.0,2014
696.0,696.0,27.0,4.0,19.0,4.0,2.0,3.0,301.0,99.0,2.0,1.0,17.0,2.0,2.0,9.0,4.0,9.0,1.0,21.0,3.0,2014
697.0,697.0,28.0,5.0,22.0,4.0,2.0,13.0,1301.0,99.0,2.0,1.0,27.0,4.0,1.0,9.0,1.0,1.0,2.0,99.0,1.0,2014
698.0,698.0,28.0,5.0,2.0,1.0,2.0,16.0,1601.0,99.0,2.0,1.0,20.0,3.0,1.0,9.0,1.0,5.0,5.0,32.0,1.0,2014
699.0,699.0,28.0,5.0,15.0,3.0,2.0,9.0,901.0,99.0,2.0,1.0,46.0,8.0,1.0,9.0,9.0,9.0,2.0,99.0,1.0,2014
700.0,700.0,28.0,5.0,15.0,3.0,2.0,9.0,901.0,99.0,2.0,1.0,23.0,3.0,1.0,9.0,1.0,9.0,3.0,44.0,1.0,2014
701.0,701.0,28.0,5.0,2.0,1.0,2.0,1.0,101.0,1.0,1.0,1.0,31.0,5.0,1.0,9.0,1.0,9.0,3.0,37.0,1.0,2014
702.0,702.0,1.0,6.0,2.0,1.0,3.0,1.0,101.0,12.0,1.0,1.0,31.0,5.0,1.0,2.0,1.0,9.0,4.0,21.0,1.0,2014
703.0,703.0,1.0,6.0,4.0,1.0,3.0,1.0,101.0,11.0,1.0,1.0,25.0,4.0,1.0,2.0,4.0,5.0,1.0,24.0,2.0,2014
704.0,704.0,1.0,6.0,20.0,4.0,3.0,22.0,2205.0,99.0,2.0,1.0,999.0,12.0,9.0,1.0,2.0,9.0,9.0,44.0,3.0,2014
705.0,705.0,1.0,6.0,14.0,3.0,3.0,5.0,501.0,99.0,2.0,1.0,51.0,9.0,1.0,1.0,9.0,5.0,6.0,44.0,1.0,2014
706.0,706.0,1.0,6.0,14.0,3.0,3.0,5.0,501.0,99.0,2.0,2.0,27.0,4.0,1.0,1.0,1.0,3.0,4.0,34.0,1.0,2014
707.0,707.0,1.0,6.0,23.0,4.0,3.0,12.0,1217.0,99.0,2.0,1.0,39.0,6.0,1.0,1.0,2.0,3.0,8.0,44.0,1.0,2014
708.0,708.0,1.0,6.0,21.0,4.0,3.0,16.0,1601.0,99.0,2.0,1.0,44.0,7.0,1.0,1.0,1.0,4.0,4.0,44.0,1.0,2014
709.0,709.0,2.0,7.0,4.0,1.0,3.0,1.0,101.0,1.0,1.0,1.0,38.0,6.0,1.0,1.0,1.0,4.0,4.0,46.0,1.0,2014
710.0,710.0,2.0,7.0,4.0,1.0,3.0,1.0,104.0,99.0,2.0,2.0,24.0,3.0,1.0,1.0,99.0,9.0,8.0,5.0,4.0,2014
711.0,711.0,2.0,7.0,2.0,1.0,3.0,1.0,101.0,12.0,1.0,1.0,23.0,3.0,1.0,2.0,1.0,2.0,1.0,37.0,2.0,2014
712.0,712.0,2.0,7.0,2.0,1.0,3.0,1.0,101.0,12.0,1.0,1.0,28.0,4.0,1.0,2.0,1.0,4.0,2.0,13.0,1.0,2014
713.0,713.0,2.0,7.0,3.0,1.0,3.0,1.0,101.0,7.0,1.0,1.0,36.0,6.0,1.0,2.0,1.0,4.0,1.0,36.0,1.0,2014
714.0,714.0,2.0,7.0,4.0,1.0,3.0,1.0,101.0,12.0,1.0,1.0,24.0,3.0,1.0,2.0,1.0,9.0,4.0,21.0,1.0,2014
715.0,715.0,2.0,7.0,16.0,3.0,3.0,19.0,1902.0,99.0,2.0,1.0,23.0,3.0,1.0,1.0,4.0,9.0,5.0,2.0,3.0,2014
716.0,716.0,2.0,7.0,15.0,3.0,3.0,5.0,505.0,99.0,2.0,1.0,29.0,4.0,1.0,1.0,3.0,3.0,6.0,13.0,1.0,2014
717.0,717.0,2.0,7.0,15.0,3.0,3.0,5.0,505.0,99.0,2.0,1.0,35.0,6.0,1.0,1.0,3.0,3.0,4.0,37.0,1.0,2014
718.0,718.0,3.0,1.0,11.0,2.0,3.0,19.0,1909.0,99.0,2.0,1.0,38.0,6.0,1.0,1.0,9.0,9.0,99.0,99.0,2.0,2014
719.0,719.0,4.0,2.0,18.0,4.0,3.0,20.0,2004.0,99.0,2.0,1.0,36.0,6.0,1.0,1.0,3.0,9.0,99.0,99.0,3.0,2014
720.0,720.0,4.0,2.0,16.0,3.0,3.0,17.0,1705.0,99.0,2.0,1.0,36.0,6.0,1.0,1.0,3.0,9.0,1.0,99.0,3.0,2014
721.0,721.0,4.0,2.0,15.0,3.0,3.0,17.0,1703.0,99.0,2.0,2.0,22.0,3.0,1.0,1.0,4.0,9.0,99.0,99.0,1.0,2014
722.0,722.0,4.0,2.0,13.0,3.0,3.0,14.0,1401.0,99.0,2.0,1.0,18.0,2.0,1.0,1.0,4.0,9.0,99.0,99.0,4.0,2014
723.0,723.0,4.0,2.0,20.0,4.0,3.0,3.0,302.0,99.0,2.0,1.0,32.0,5.0,1.0,1.0,4.0,9.0,99.0,40.0,3.0,2014
724.0,724.0,5.0,3.0,19.0,4.0,3.0,19.0,1904.0,99.0,2.0,1.0,53.0,9.0,1.0,2.0,3.0,2.0,9.0,23.0,1.0,2014
725.0,725.0,5.0,3.0,19.0,4.0,3.0,19.0,1904.0,99.0,2.0,1.0,48.0,8.0,1.0,1.0,7.0,2.0,99.0,33.0,1.0,2014
726.0,726.0,5.0,3.0,0.0,4.0,3.0,5.0,501.0,1.0,1.0,1.0,41.0,7.0,1.0,2.0,6.0,4.0,99.0,15.0,1.0,2014
727.0,727.0,5.0,3.0,0.0,4.0,3.0,5.0,501.0,1.0,1.0,9.0,999.0,12.0,9.0,9.0,3.0,9.0,5.0,44.0,1.0,2014
728.0,728.0,5.0,3.0,9.0,2.0,3.0,5.0,501.0,99.0,2.0,2.0,23.0,3.0,1.0,9.0,4.0,9.0,99.0,42.0,1.0,2014
729.0,729.0,5.0,3.0,9.0,2.0,3.0,5.0,501.0,99.0,2.0,9.0,999.0,12.0,9.0,9.0,99.0,9.0,99.0,99.0,1.0,2014
730.0,730.0,5.0,3.0,19.0,4.0,3.0,9.0,916.0,99.0,2.0,1.0,999.0,12.0,1.0,9.0,7.0,9.0,99.0,22.0,1.0,2014
731.0,731.0,5.0,3.0,19.0,4.0,3.0,9.0,916.0,99.0,2.0,1.0,30.0,5.0,1.0,9.0,3.0,3.0,1.0,44.0,1.0,2014
732.0,732.0,5.0,3.0,12.0,3.0,3.0,17.0,1712.0,99.0,2.0,1.0,63.0,11.0,1.0,9.0,4.0,9.0,1.0,42.0,1.0,2014
733.0,733.0,5.0,3.0,12.0,3.0,3.0,17.0,1712.0,99.0,2.0,2.0,16.0,2.0,2.0,9.0,4.0,9.0,2.0,42.0,1.0,2014
734.0,734.0,5.0,3.0,7.0,2.0,3.0,3.0,303.0,99.0,2.0,9.0,999.0,12.0,9.0,9.0,3.0,9.0,6.0,44.0,1.0,2014
735.0,735.0,5.0,3.0,7.0,2.0,3.0,3.0,303.0,99.0,2.0,1.0,24.0,3.0,1.0,9.0,4.0,9.0,1.0,21.0,1.0,2014
736.0,736.0,5.0,3.0,7.0,2.0,3.0,3.0,303.0,99.0,2.0,2.0,24.0,3.0,1.0,9.0,1.0,4.0,5.0,46.0,1.0,2014
737.0,737.0,6.0,4.0,0.0,4.0,3.0,1.0,107.0,99.0,2.0,1.0,55.0,10.0,1.0,9.0,1.0,3.0,2.0,44.0,1.0,2014
738.0,738.0,6.0,4.0,0.0,4.0,3.0,1.0,107.0,99.0,2.0,1.0,21.0,3.0,1.0,9.0,14.0,5.0,1.0,99.0,1.0,2014
739.0,739.0,6.0,4.0,1.0,1.0,3.0,19.0,1904.0,99.0,2.0,9.0,999.0,12.0,9.0,9.0,6.0,9.0,6.0,15.0,1.0,2014
740.0,740.0,6.0,4.0,1.0,1.0,3.0,19.0,1904.0,99.0,2.0,1.0,25.0,4.0,1.0,9.0,5.0,9.0,2.0,34.0,1.0,2014
741.0,741.0,6.0,4.0,1.0,1.0,3.0,5.0,509.0,99.0,2.0,2.0,23.0,3.0,1.0,9.0,4.0,9.0,99.0,31.0,3.0,2014
742.0,742.0,6.0,4.0,14.0,3.0,3.0,6.0,601.0,99.0,2.0,9.0,999.0,12.0,9.0,9.0,4.0,9.0,99.0,99.0,2.0,2014
743.0,743.0,6.0,4.0,21.0,4.0,3.0,9.0,920.0,99.0,2.0,1.0,51.0,9.0,1.0,2.0,4.0,2.0,9.0,44.0,1.0,2014
744.0,744.0,6.0,4.0,21.0,4.0,3.0,9.0,920.0,99.0,2.0,1.0,999.0,12.0,1.0,1.0,3.0,2.0,5.0,32.0,1.0,2014
745.0,745.0,6.0,4.0,21.0,4.0,3.0,8.0,801.0,99.0,2.0,1.0,18.0,2.0,1.0,9.0,4.0,9.0,4.0,24.0,1.0,2014
746.0,746.0,6.0,4.0,21.0,4.0,3.0,8.0,801.0,99.0,2.0,9.0,999.0,12.0,9.0,9.0,3.0,9.0,2.0,44.0,1.0,2014
747.0,747.0,6.0,4.0,1.0,1.0,3.0,17.0,1703.0,99.0,2.0,1.0,24.0,3.0,1.0,9.0,4.0,4.0,5.0,42.0,1.0,2014
748.0,748.0,6.0,4.0,1.0,1.0,3.0,17.0,1703.0,99.0,2.0,1.0,30.0,5.0,1.0,9.0,4.0,9.0,2.0,61.0,1.0,2014
749.0,749.0,6.0,4.0,14.0,3.0,3.0,14.0,1416.0,99.0,2.0,1.0,17.0,2.0,2.0,9.0,4.0,9.0,99.0,99.0,1.0,2014
750.0,750.0,6.0,4.0,14.0,3.0,3.0,14.0,1416.0,99.0,2.0,9.0,999.0,12.0,9.0,9.0,9.0,9.0,99.0,99.0,1.0,2014
751.0,751.0,7.0,5.0,18.0,4.0,3.0,1.0,101.0,1.0,1.0,2.0,24.0,3.0,1.0,9.0,1.0,4.0,3.0,44.0,1.0,2014
752.0,752.0,7.0,5.0,18.0,4.0,3.0,1.0,101.0,1.0,1.0,1.0,31.0,5.0,1.0,9.0,1.0,4.0,2.0,44.0,1.0,2014
753.0,753.0,7.0,5.0,8.0,2.0,3.0,22.0,2217.0,99.0,2.0,1.0,18.0,2.0,1.0,9.0,4.0,9.0,99.0,99.0,3.0,2014
754.0,754.0,7.0,5.0,18.0,4.0,3.0,20.0,2010.0,99.0,2.0,1.0,30.0,5.0,1.0,9.0,4.0,9.0,5.0,42.0,3.0,2014
755.0,755.0,7.0,5.0,10.0,2.0,3.0,5.0,513.0,99.0,2.0,1.0,41.0,7.0,1.0,9.0,6.0,9.0,99.0,99.0,1.0,2014
756.0,756.0,7.0,5.0,10.0,2.0,3.0,5.0,513.0,99.0,2.0,1.0,32.0,5.0,1.0,9.0,7.0,3.0,7.0,22.0,1.0,2014
757.0,757.0,7.0,5.0,6.0,2.0,3.0,5.0,501.0,99.0,2.0,1.0,999.0,12.0,1.0,9.0,1.0,2.0,99.0,44.0,1.0,2014
758.0,758.0,7.0,5.0,6.0,2.0,3.0,5.0,501.0,99.0,2.0,9.0,999.0,12.0,9.0,9.0,5.0,9.0,2.0,19.0,1.0,2014
759.0,759.0,7.0,5.0,12.0,3.0,3.0,6.0,609.0,99.0,2.0,1.0,49.0,8.0,1.0,1.0,1.0,3.0,3.0,44.0,1.0,2014
760.0,760.0,7.0,5.0,12.0,3.0,3.0,6.0,609.0,99.0,2.0,1.0,18.0,2.0,1.0,9.0,4.0,9.0,1.0,61.0,1.0,2014
761.0,761.0,7.0,5.0,15.0,3.0,3.0,11.0,1102.0,99.0,2.0,1.0,30.0,5.0,1.0,1.0,4.0,4.0,3.0,99.0,1.0,2014
762.0,762.0,7.0,5.0,15.0,3.0,3.0,11.0,1102.0,99.0,2.0,1.0,36.0,6.0,1.0,1.0,5.0,4.0,2.0,23.0,1.0,2014
763.0,763.0,7.0,5.0,8.0,2.0,3.0,11.0,1101.0,99.0,2.0,1.0,26.0,4.0,1.0,9.0,4.0,9.0,5.0,99.0,3.0,2014
764.0,764.0,7.0,5.0,9.0,2.0,3.0,13.0,1319.0,99.0,2.0,1.0,34.0,5.0,1.0,9.0,3.0,9.0,2.0,44.0,2.0,2014
765.0,765.0,7.0,5.0,19.0,4.0,3.0,16.0,1601.0,99.0,2.0,1.0,23.0,3.0,1.0,2.0,3.0,9.0,6.0,99.0,1.0,2014
766.0,766.0,7.0,5.0,19.0,4.0,3.0,16.0,1601.0,99.0,2.0,9.0,999.0,12.0,9.0,9.0,99.0,9.0,99.0,99.0,1.0,2014
767.0,767.0,7.0,5.0,15.0,3.0,3.0,17.0,1712.0,99.0,2.0,1.0,36.0,6.0,1.0,9.0,1.0,9.0,99.0,99.0,3.0,2014
768.0,768.0,7.0,5.0,8.0,2.0,3.0,7.0,701.0,99.0,2.0,1.0,30.0,5.0,1.0,1.0,7.0,9.0,99.0,99.0,1.0,2014
769.0,769.0,7.0,5.0,8.0,2.0,3.0,7.0,701.0,99.0,2.0,1.0,32.0,5.0,1.0,1.0,3.0,9.0,99.0,99.0,1.0,2014
770.0,770.0,7.0,5.0,18.0,4.0,3.0,4.0,402.0,99.0,2.0,9.0,999.0,12.0,9.0,9.0,3.0,9.0,1.0,44.0,3.0,2014
771.0,771.0,8.0,6.0,9.0,2.0,3.0,1.0,101.0,1.0,1.0,1.0,30.0,5.0,1.0,9.0,1.0,4.0,2.0,5.0,1.0,2014
772.0,772.0,8.0,6.0,9.0,2.0,3.0,1.0,101.0,1.0,1.0,1.0,23.0,3.0,1.0,9.0,1.0,3.0,3.0,8.0,1.0,2014
773.0,773.0,8.0,6.0,12.0,3.0,3.0,1.0,101.0,5.0,1.0,1.0,52.0,9.0,1.0,9.0,1.0,4.0,2.0,44.0,1.0,2014
774.0,774.0,8.0,6.0,12.0,3.0,3.0,1.0,101.0,5.0,1.0,1.0,25.0,4.0,1.0,1.0,5.0,4.0,2.0,23.0,1.0,2014
775.0,775.0,8.0,6.0,0.0,4.0,3.0,1.0,101.0,12.0,1.0,1.0,25.0,4.0,1.0,2.0,4.0,9.0,5.0,99.0,1.0,2014
776.0,776.0,8.0,6.0,0.0,4.0,3.0,1.0,101.0,12.0,1.0,1.0,35.0,6.0,1.0,1.0,4.0,9.0,5.0,14.0,1.0,2014
777.0,777.0,8.0,6.0,20.0,4.0,3.0,1.0,101.0,7.0,1.0,1.0,21.0,3.0,1.0,9.0,1.0,9.0,5.0,21.0,1.0,2014
778.0,778.0,8.0,6.0,20.0,4.0,3.0,1.0,101.0,7.0,1.0,1.0,999.0,12.0,1.0,9.0,4.0,9.0,4.0,42.0,1.0,2014
779.0,779.0,8.0,6.0,18.0,4.0,3.0,1.0,115.0,12.0,1.0,1.0,28.0,4.0,1.0,9.0,4.0,9.0,1.0,21.0,3.0,2014
780.0,780.0,8.0,6.0,0.0,4.0,3.0,1.0,115.0,1.0,1.0,1.0,34.0,5.0,1.0,9.0,4.0,9.0,5.0,49.0,1.0,2014
781.0,781.0,8.0,6.0,0.0,4.0,3.0,1.0,115.0,1.0,1.0,9.0,999.0,12.0,9.0,9.0,6.0,9.0,2.0,99.0,1.0,2014
782.0,782.0,8.0,6.0,20.0,4.0,3.0,20.0,2001.0,99.0,2.0,9.0,999.0,12.0,9.0,9.0,9.0,5.0,3.0,44.0,2.0,2014
783.0,783.0,8.0,6.0,2.0,1.0,3.0,5.0,504.0,99.0,2.0,1.0,22.0,3.0,1.0,2.0,4.0,9.0,3.0,36.0,3.0,2014
784.0,784.0,8.0,6.0,21.0,4.0,3.0,5.0,509.0,99.0,2.0,1.0,18.0,2.0,1.0,9.0,2.0,9.0,5.0,20.0,3.0,2014
785.0,785.0,8.0,6.0,20.0,4.0,3.0,6.0,609.0,99.0,2.0,1.0,40.0,7.0,1.0,2.0,3.0,3.0,2.0,13.0,1.0,2014
786.0,786.0,8.0,6.0,20.0,4.0,3.0,6.0,609.0,99.0,2.0,1.0,29.0,4.0,1.0,9.0,14.0,9.0,1.0,2.0,1.0,2014
787.0,787.0,8.0,6.0,0.0,4.0,3.0,16.0,1601.0,12.0,1.0,1.0,24.0,3.0,1.0,2.0,1.0,3.0,2.0,37.0,1.0,2014
788.0,788.0,8.0,6.0,0.0,4.0,3.0,16.0,1601.0,12.0,1.0,1.0,24.0,3.0,1.0,9.0,1.0,4.0,2.0,34.0,1.0,2014
789.0,789.0,8.0,6.0,9.0,2.0,3.0,17.0,1712.0,99.0,2.0,1.0,31.0,5.0,1.0,9.0,9.0,9.0,99.0,99.0,1.0,2014
790.0,790.0,8.0,6.0,9.0,2.0,3.0,17.0,1712.0,99.0,2.0,9.0,999.0,12.0,9.0,9.0,99.0,9.0,99.0,99.0,1.0,2014
791.0,791.0,9.0,7.0,2.0,1.0,3.0,1.0,101.0,1.0,1.0,1.0,28.0,4.0,1.0,9.0,1.0,3.0,1.0,44.0,1.0,2014
792.0,792.0,9.0,7.0,2.0,1.0,3.0,1.0,101.0,1.0,1.0,1.0,35.0,6.0,1.0,9.0,1.0,5.0,3.0,20.0,1.0,2014
793.0,793.0,9.0,7.0,6.0,2.0,3.0,1.0,101.0,1.0,1.0,1.0,22.0,3.0,1.0,9.0,4.0,9.0,99.0,10.0,1.0,2014
794.0,794.0,9.0,7.0,6.0,2.0,3.0,1.0,101.0,1.0,1.0,1.0,33.0,5.0,1.0,9.0,3.0,3.0,1.0,44.0,1.0,2014
795.0,795.0,9.0,7.0,23.0,4.0,3.0,1.0,101.0,18.0,1.0,1.0,35.0,6.0,1.0,2.0,3.0,9.0,2.0,99.0,1.0,2014
796.0,796.0,9.0,7.0,23.0,4.0,3.0,1.0,101.0,18.0,1.0,1.0,999.0,12.0,1.0,1.0,3.0,9.0,99.0,44.0,1.0,2014
797.0,797.0,9.0,7.0,22.0,4.0,3.0,1.0,101.0,6.0,1.0,1.0,41.0,7.0,1.0,9.0,1.0,2.0,3.0,20.0,1.0,2014
798.0,798.0,9.0,7.0,22.0,4.0,3.0,1.0,101.0,6.0,1.0,1.0,24.0,3.0,1.0,9.0,1.0,2.0,3.0,32.0,1.0,2014
799.0,799.0,9.0,7.0,5.0,1.0,3.0,1.0,115.0,12.0,1.0,1.0,33.0,5.0,1.0,2.0,99.0,9.0,99.0,99.0,1.0,2014
800.0,800.0,9.0,7.0,5.0,1.0,3.0,1.0,115.0,12.0,1.0,1.0,999.0,12.0,1.0,9.0,3.0,9.0,99.0,99.0,1.0,2014
801.0,801.0,9.0,7.0,1.0,1.0,3.0,1.0,114.0,99.0,2.0,1.0,50.0,9.0,1.0,1.0,1.0,3.0,1.0,13.0,1.0,2014
802.0,802.0,9.0,7.0,1.0,1.0,3.0,1.0,114.0,99.0,2.0,1.0,36.0,6.0,1.0,2.0,4.0,9.0,5.0,2.0,1.0,2014
803.0,803.0,9.0,7.0,20.0,4.0,3.0,22.0,2201.0,99.0,2.0,1.0,33.0,5.0,1.0,9.0,4.0,9.0,3.0,99.0,1.0,2014
804.0,804.0,9.0,7.0,20.0,4.0,3.0,22.0,2201.0,99.0,2.0,1.0,28.0,4.0,1.0,9.0,3.0,9.0,1.0,99.0,4.0,2014
805.0,805.0,9.0,7.0,15.0,3.0,3.0,6.0,601.0,99.0,2.0,1.0,35.0,6.0,1.0,9.0,1.0,4.0,9.0,44.0,1.0,2014
