num_hecho,dia_ocu,mes_ocu,dia_sem_ocu,hora_ocu,depto_ocu,mupio_ocu,areag_ocu,zona_ocu,sexo_pil,edad_pil,g_edad,edad_m1,condicion_pil,tipo_vehi,color_vehi,causa_acc,año_ocu
2745.0,18.0,11.0,7.0,21.0,5.0,501.0,2.0,99.0,1.0,32.0,5.0,1.0,1.0,1.0,5.0,1.0,2012
2746.0,18.0,11.0,7.0,22.0,5.0,512.0,2.0,99.0,1.0,20.0,3.0,1.0,1.0,4.0,3.0,2.0,2012
2747.0,18.0,11.0,7.0,0.0,6.0,602.0,2.0,99.0,1.0,32.0,5.0,1.0,1.0,3.0,2.0,1.0,2012
2748.0,18.0,11.0,7.0,15.0,10.0,1001.0,2.0,99.0,1.0,71.0,10.0,1.0,1.0,7.0,1.0,4.0,2012
2749.0,18.0,11.0,7.0,6.0,11.0,1101.0,2.0,99.0,1.0,38.0,6.0,1.0,1.0,1.0,6.0,1.0,2012
2750.0,18.0,11.0,7.0,12.0,12.0,1201.0,2.0,99.0,1.0,42.0,7.0,1.0,1.0,3.0,5.0,1.0,2012
2751.0,18.0,11.0,7.0,15.0,14.0,1401.0,2.0,99.0,9.0,999.0,11.0,9.0,9.0,3.0,11.0,1.0,2012
2752.0,19.0,11.0,1.0,16.0,1.0,101.0,1.0,13.0,2.0,39.0,6.0,1.0,1.0,1.0,6.0,1.0,2012
2753.0,19.0,11.0,1.0,19.0,1.0,101.0,1.0,13.0,1.0,62.0,10.0,1.0,1.0,2.0,4.0,1.0,2012
2754.0,19.0,11.0,1.0,13.0,10.0,1001.0,2.0,99.0,1.0,35.0,6.0,1.0,1.0,4.0,3.0,1.0,2012
2755.0,19.0,11.0,1.0,22.0,9.0,901.0,2.0,99.0,1.0,46.0,8.0,1.0,1.0,5.0,6.0,1.0,2012
2756.0,19.0,11.0,1.0,9.0,18.0,1801.0,2.0,99.0,1.0,25.0,4.0,1.0,1.0,4.0,99.0,2.0,2012
2757.0,19.0,11.0,1.0,18.0,17.0,1701.0,2.0,99.0,1.0,47.0,8.0,1.0,9.0,2.0,3.0,1.0,2012
2758.0,20.0,11.0,2.0,0.0,1.0,101.0,1.0,1.0,1.0,28.0,4.0,1.0,9.0,4.0,1.0,1.0,2012
2759.0,20.0,11.0,2.0,15.0,1.0,102.0,2.0,99.0,1.0,39.0,6.0,1.0,9.0,1.0,1.0,1.0,2012
2760.0,20.0,11.0,2.0,14.0,1.0,101.0,1.0,7.0,1.0,55.0,10.0,1.0,9.0,4.0,1.0,2.0,2012
2761.0,20.0,11.0,2.0,11.0,1.0,101.0,1.0,7.0,1.0,33.0,5.0,1.0,9.0,1.0,2.0,1.0,2012
2762.0,20.0,11.0,2.0,5.0,10.0,1013.0,2.0,99.0,1.0,27.0,4.0,1.0,9.0,7.0,7.0,2.0,2012
2763.0,20.0,11.0,2.0,16.0,11.0,1101.0,2.0,99.0,1.0,36.0,6.0,1.0,9.0,4.0,5.0,1.0,2012
2764.0,20.0,11.0,2.0,17.0,12.0,1201.0,2.0,99.0,1.0,31.0,5.0,1.0,9.0,1.0,4.0,1.0,2012
2765.0,20.0,11.0,2.0,15.0,13.0,1301.0,2.0,99.0,1.0,74.0,10.0,1.0,9.0,5.0,3.0,1.0,2012
2766.0,20.0,11.0,2.0,8.0,13.0,1301.0,2.0,99.0,9.0,999.0,11.0,9.0,9.0,3.0,2.0,2.0,2012
2767.0,20.0,11.0,2.0,16.0,8.0,801.0,2.0,99.0,1.0,29.0,4.0,1.0,9.0,3.0,8.0,1.0,2012
2768.0,20.0,11.0,2.0,11.0,16.0,1601.0,2.0,99.0,1.0,38.0,6.0,1.0,9.0,5.0,2.0,2.0,2012
2769.0,21.0,11.0,3.0,23.0,1.0,101.0,1.0,12.0,1.0,24.0,3.0,1.0,9.0,1.0,1.0,1.0,2012
2770.0,21.0,11.0,3.0,21.0,1.0,115.0,1.0,1.0,1.0,36.0,6.0,1.0,9.0,4.0,5.0,1.0,2012
2771.0,21.0,11.0,3.0,1.0,1.0,108.0,1.0,4.0,1.0,30.0,5.0,1.0,9.0,1.0,6.0,2.0,2012
2772.0,21.0,11.0,3.0,15.0,19.0,1903.0,2.0,99.0,1.0,67.0,10.0,1.0,9.0,6.0,3.0,1.0,2012
2773.0,21.0,11.0,3.0,20.0,11.0,1101.0,1.0,4.0,1.0,30.0,5.0,1.0,2.0,3.0,4.0,1.0,2012
2774.0,21.0,11.0,3.0,19.0,3.0,301.0,2.0,99.0,9.0,999.0,11.0,9.0,9.0,5.0,2.0,1.0,2012
2775.0,22.0,11.0,4.0,4.0,1.0,101.0,1.0,1.0,2.0,22.0,3.0,1.0,1.0,1.0,6.0,2.0,2012
2776.0,22.0,11.0,4.0,15.0,19.0,1901.0,2.0,99.0,1.0,20.0,3.0,1.0,1.0,4.0,99.0,2.0,2012
2777.0,22.0,11.0,4.0,17.0,6.0,604.0,2.0,99.0,1.0,25.0,4.0,1.0,1.0,3.0,5.0,2.0,2012
2778.0,22.0,11.0,4.0,19.0,10.0,1001.0,2.0,99.0,1.0,26.0,4.0,1.0,1.0,4.0,14.0,1.0,2012
2779.0,22.0,11.0,4.0,23.0,16.0,1601.0,2.0,99.0,9.0,999.0,11.0,9.0,9.0,5.0,2.0,3.0,2012
2780.0,22.0,11.0,4.0,18.0,14.0,1401.0,2.0,99.0,9.0,999.0,11.0,9.0,9.0,4.0,7.0,1.0,2012
2781.0,23.0,11.0,5.0,20.0,1.0,101.0,1.0,1.0,1.0,48.0,8.0,1.0,2.0,1.0,4.0,1.0,2012
2782.0,23.0,11.0,5.0,17.0,17.0,1709.0,2.0,99.0,9.0,999.0,11.0,9.0,9.0,2.0,5.0,3.0,2012
2783.0,23.0,11.0,5.0,13.0,4.0,409.0,2.0,99.0,1.0,39.0,6.0,1.0,1.0,3.0,5.0,1.0,2012
2784.0,24.0,11.0,6.0,17.0,20.0,2001.0,2.0,99.0,1.0,37.0,6.0,1.0,1.0,3.0,2.0,1.0,2012
2785.0,24.0,11.0,6.0,19.0,1.0,101.0,1.0,1.0,1.0,40.0,7.0,1.0,1.0,12.0,3.0,1.0,2012
2786.0,24.0,11.0,6.0,19.0,1.0,101.0,1.0,7.0,1.0,18.0,2.0,1.0,1.0,1.0,1.0,1.0,2012
2787.0,24.0,11.0,6.0,10.0,20.0,2007.0,2.0,99.0,1.0,29.0,4.0,1.0,2.0,3.0,1.0,1.0,2012
2788.0,24.0,11.0,6.0,13.0,9.0,920.0,2.0,99.0,1.0,23.0,3.0,1.0,9.0,1.0,14.0,1.0,2012
2789.0,24.0,11.0,6.0,21.0,4.0,401.0,2.0,99.0,9.0,999.0,11.0,9.0,9.0,1.0,99.0,1.0,2012
2790.0,24.0,11.0,6.0,20.0,22.0,2212.0,2.0,99.0,1.0,26.0,4.0,1.0,1.0,5.0,3.0,3.0,2012
2791.0,24.0,11.0,6.0,7.0,1.0,108.0,1.0,6.0,9.0,999.0,11.0,9.0,9.0,5.0,7.0,1.0,2012
2792.0,24.0,11.0,6.0,6.0,12.0,1211.0,2.0,99.0,9.0,999.0,11.0,9.0,9.0,3.0,5.0,3.0,2012
2793.0,24.0,11.0,6.0,0.0,1.0,101.0,1.0,7.0,9.0,999.0,11.0,9.0,9.0,5.0,99.0,1.0,2012
2794.0,24.0,11.0,6.0,1.0,1.0,115.0,1.0,1.0,9.0,999.0,11.0,9.0,9.0,1.0,99.0,1.0,2012
2795.0,24.0,11.0,6.0,19.0,1.0,115.0,2.0,99.0,9.0,999.0,11.0,9.0,9.0,5.0,99.0,1.0,2012
2796.0,24.0,11.0,6.0,7.0,10.0,1007.0,2.0,99.0,9.0,999.0,11.0,9.0,9.0,12.0,99.0,1.0,2012
2797.0,24.0,11.0,6.0,8.0,8.0,808.0,2.0,99.0,9.0,999.0,11.0,9.0,9.0,3.0,5.0,3.0,2012
2798.0,25.0,11.0,7.0,12.0,1.0,101.0,1.0,9.0,1.0,62.0,10.0,1.0,1.0,7.0,3.0,1.0,2012
2799.0,25.0,11.0,7.0,22.0,1.0,117.0,1.0,7.0,1.0,31.0,5.0,1.0,1.0,1.0,8.0,1.0,2012
2800.0,25.0,11.0,7.0,20.0,22.0,2204.0,2.0,99.0,1.0,40.0,7.0,1.0,1.0,3.0,9.0,1.0,2012
2801.0,25.0,11.0,7.0,6.0,5.0,501.0,2.0,99.0,1.0,31.0,5.0,1.0,9.0,5.0,2.0,1.0,2012
2802.0,25.0,11.0,7.0,10.0,10.0,1001.0,1.0,99.0,9.0,999.0,11.0,9.0,9.0,14.0,1.0,3.0,2012
2803.0,25.0,11.0,7.0,20.0,13.0,1312.0,2.0,99.0,9.0,999.0,11.0,9.0,9.0,7.0,99.0,1.0,2012
2804.0,25.0,11.0,7.0,17.0,15.0,1501.0,2.0,99.0,1.0,26.0,4.0,1.0,1.0,3.0,5.0,4.0,2012
2805.0,25.0,11.0,7.0,18.0,2.0,201.0,2.0,99.0,1.0,35.0,6.0,1.0,1.0,3.0,2.0,1.0,2012
2806.0,26.0,11.0,1.0,6.0,1.0,101.0,1.0,18.0,1.0,34.0,5.0,1.0,9.0,7.0,99.0,2.0,2012
2807.0,26.0,11.0,1.0,16.0,1.0,101.0,1.0,15.0,1.0,33.0,5.0,1.0,1.0,5.0,2.0,1.0,2012
2808.0,26.0,11.0,1.0,22.0,20.0,2001.0,2.0,99.0,9.0,999.0,11.0,9.0,9.0,3.0,99.0,4.0,2012
2809.0,26.0,11.0,1.0,22.0,10.0,1001.0,2.0,99.0,1.0,28.0,4.0,1.0,1.0,1.0,1.0,1.0,2012
2810.0,26.0,11.0,1.0,12.0,4.0,401.0,1.0,99.0,1.0,38.0,6.0,1.0,1.0,4.0,99.0,1.0,2012
2811.0,27.0,11.0,2.0,23.0,1.0,102.0,2.0,99.0,1.0,27.0,4.0,1.0,9.0,3.0,3.0,1.0,2012
2812.0,27.0,11.0,2.0,7.0,1.0,108.0,1.0,5.0,1.0,34.0,5.0,1.0,1.0,12.0,1.0,1.0,2012
2813.0,27.0,11.0,2.0,16.0,6.0,601.0,2.0,99.0,1.0,34.0,5.0,1.0,1.0,4.0,1.0,2.0,2012
2814.0,27.0,11.0,2.0,16.0,10.0,1001.0,2.0,99.0,1.0,25.0,4.0,1.0,1.0,5.0,2.0,1.0,2012
2815.0,27.0,11.0,2.0,3.0,8.0,801.0,2.0,99.0,1.0,24.0,3.0,1.0,1.0,3.0,6.0,2.0,2012
2816.0,27.0,11.0,2.0,18.0,8.0,801.0,2.0,99.0,1.0,46.0,8.0,1.0,1.0,5.0,3.0,1.0,2012
2817.0,27.0,11.0,2.0,9.0,4.0,401.0,2.0,99.0,9.0,999.0,11.0,9.0,9.0,7.0,1.0,1.0,2012
2818.0,28.0,11.0,3.0,1.0,1.0,101.0,1.0,18.0,1.0,28.0,4.0,1.0,9.0,1.0,4.0,1.0,2012
2819.0,28.0,11.0,3.0,16.0,1.0,101.0,1.0,10.0,1.0,41.0,7.0,1.0,1.0,1.0,5.0,1.0,2012
2820.0,28.0,11.0,3.0,10.0,1.0,101.0,1.0,7.0,1.0,30.0,5.0,1.0,1.0,7.0,6.0,1.0,2012
2821.0,28.0,11.0,3.0,11.0,9.0,901.0,1.0,11.0,1.0,54.0,9.0,1.0,9.0,5.0,2.0,1.0,2012
2822.0,28.0,11.0,3.0,22.0,16.0,1601.0,2.0,99.0,9.0,999.0,11.0,9.0,9.0,3.0,99.0,1.0,2012
2823.0,28.0,11.0,3.0,11.0,18.0,1801.0,2.0,99.0,1.0,22.0,3.0,1.0,1.0,1.0,1.0,1.0,2012
2824.0,28.0,11.0,3.0,17.0,4.0,401.0,2.0,99.0,9.0,999.0,11.0,9.0,9.0,3.0,2.0,3.0,2012
2825.0,29.0,11.0,4.0,10.0,5.0,501.0,2.0,99.0,2.0,30.0,5.0,1.0,1.0,3.0,1.0,1.0,2012
2826.0,30.0,11.0,5.0,22.0,1.0,102.0,2.0,99.0,1.0,17.0,2.0,2.0,2.0,4.0,1.0,3.0,2012
2827.0,30.0,11.0,5.0,1.0,1.0,101.0,1.0,7.0,9.0,999.0,11.0,9.0,9.0,99.0,99.0,1.0,2012
2828.0,30.0,11.0,5.0,10.0,1.0,108.0,2.0,1.0,9.0,999.0,11.0,9.0,9.0,1.0,5.0,1.0,2012
2829.0,30.0,11.0,5.0,12.0,19.0,1902.0,2.0,99.0,1.0,20.0,3.0,1.0,9.0,4.0,99.0,3.0,2012
2830.0,30.0,11.0,5.0,21.0,5.0,501.0,2.0,99.0,1.0,24.0,3.0,1.0,9.0,2.0,9.0,2.0,2012
2831.0,30.0,11.0,5.0,3.0,5.0,502.0,2.0,99.0,9.0,999.0,11.0,9.0,9.0,3.0,3.0,3.0,2012
2832.0,30.0,11.0,5.0,16.0,6.0,608.0,2.0,99.0,9.0,999.0,11.0,9.0,9.0,3.0,9.0,1.0,2012
2833.0,30.0,11.0,5.0,18.0,6.0,601.0,2.0,99.0,1.0,26.0,4.0,1.0,2.0,14.0,1.0,3.0,2012
2834.0,30.0,11.0,5.0,13.0,2.0,207.0,2.0,99.0,1.0,31.0,5.0,1.0,9.0,1.0,99.0,1.0,2012
2835.0,30.0,11.0,5.0,14.0,17.0,1701.0,1.0,99.0,1.0,47.0,8.0,1.0,1.0,1.0,99.0,1.0,2012
2836.0,30.0,11.0,5.0,16.0,4.0,401.0,2.0,99.0,2.0,32.0,5.0,1.0,1.0,1.0,11.0,1.0,2012
2837.0,1.0,12.0,6.0,2.0,1.0,101.0,1.0,15.0,1.0,30.0,5.0,1.0,1.0,4.0,5.0,3.0,2012
2838.0,1.0,12.0,6.0,5.0,1.0,101.0,1.0,11.0,1.0,31.0,5.0,1.0,1.0,11.0,2.0,1.0,2012
2839.0,1.0,12.0,6.0,14.0,1.0,114.0,2.0,99.0,1.0,24.0,3.0,1.0,1.0,1.0,9.0,1.0,2012
2840.0,1.0,12.0,6.0,7.0,1.0,116.0,2.0,99.0,1.0,25.0,4.0,1.0,1.0,1.0,1.0,3.0,2012
2841.0,1.0,12.0,6.0,5.0,1.0,108.0,1.0,5.0,9.0,999.0,11.0,9.0,9.0,99.0,99.0,1.0,2012
2842.0,1.0,12.0,6.0,17.0,1.0,108.0,1.0,1.0,1.0,25.0,4.0,1.0,1.0,5.0,11.0,1.0,2012
2843.0,1.0,12.0,6.0,14.0,19.0,1903.0,2.0,99.0,1.0,37.0,6.0,1.0,1.0,3.0,4.0,1.0,2012
2844.0,1.0,12.0,6.0,21.0,5.0,503.0,2.0,99.0,1.0,18.0,2.0,1.0,1.0,1.0,5.0,1.0,2012
2845.0,1.0,12.0,6.0,17.0,5.0,507.0,2.0,99.0,1.0,56.0,10.0,1.0,1.0,4.0,1.0,1.0,2012
2846.0,1.0,12.0,6.0,19.0,9.0,920.0,2.0,99.0,2.0,43.0,7.0,1.0,1.0,4.0,2.0,1.0,2012
2847.0,1.0,12.0,6.0,2.0,13.0,1326.0,2.0,99.0,9.0,999.0,11.0,9.0,9.0,3.0,5.0,3.0,2012
2848.0,1.0,12.0,6.0,10.0,8.0,801.0,2.0,99.0,1.0,26.0,4.0,1.0,1.0,5.0,2.0,1.0,2012
2849.0,1.0,12.0,6.0,3.0,16.0,1601.0,2.0,99.0,1.0,19.0,2.0,1.0,2.0,4.0,99.0,3.0,2012
2850.0,1.0,12.0,6.0,14.0,16.0,1601.0,2.0,99.0,1.0,18.0,2.0,1.0,1.0,1.0,2.0,3.0,2012
2851.0,1.0,12.0,6.0,17.0,2.0,202.0,2.0,99.0,1.0,21.0,3.0,1.0,1.0,4.0,5.0,1.0,2012
2852.0,1.0,12.0,6.0,2.0,2.0,207.0,2.0,99.0,1.0,42.0,7.0,1.0,9.0,4.0,99.0,3.0,2012
2853.0,1.0,12.0,6.0,10.0,17.0,1710.0,2.0,99.0,1.0,26.0,4.0,1.0,2.0,4.0,5.0,1.0,2012
2854.0,1.0,12.0,6.0,23.0,17.0,1703.0,2.0,99.0,1.0,39.0,6.0,1.0,9.0,3.0,2.0,1.0,2012
2855.0,2.0,12.0,7.0,16.0,1.0,101.0,1.0,18.0,1.0,29.0,4.0,1.0,1.0,3.0,8.0,1.0,2012
2856.0,2.0,12.0,7.0,4.0,1.0,103.0,2.0,99.0,1.0,19.0,2.0,1.0,1.0,1.0,6.0,2.0,2012
2857.0,2.0,12.0,7.0,19.0,1.0,108.0,1.0,4.0,1.0,25.0,4.0,1.0,2.0,1.0,2.0,1.0,2012
2858.0,2.0,12.0,7.0,1.0,20.0,2001.0,2.0,99.0,1.0,23.0,3.0,1.0,2.0,3.0,1.0,2.0,2012
2859.0,2.0,12.0,7.0,17.0,19.0,1906.0,2.0,99.0,1.0,21.0,3.0,1.0,1.0,3.0,2.0,1.0,2012
2860.0,2.0,12.0,7.0,7.0,5.0,501.0,2.0,99.0,1.0,76.0,10.0,1.0,1.0,13.0,7.0,1.0,2012
2861.0,2.0,12.0,7.0,15.0,9.0,901.0,1.0,2.0,1.0,45.0,8.0,1.0,1.0,3.0,2.0,1.0,2012
2862.0,2.0,12.0,7.0,3.0,13.0,1304.0,2.0,99.0,1.0,15.0,2.0,2.0,1.0,3.0,5.0,2.0,2012
2863.0,2.0,12.0,7.0,1.0,18.0,1801.0,2.0,99.0,2.0,27.0,4.0,1.0,2.0,1.0,2.0,1.0,2012
2864.0,3.0,12.0,1.0,8.0,1.0,101.0,1.0,1.0,1.0,51.0,9.0,1.0,1.0,1.0,2.0,1.0,2012
2865.0,3.0,12.0,1.0,2.0,1.0,101.0,1.0,1.0,1.0,31.0,5.0,1.0,2.0,4.0,5.0,2.0,2012
2866.0,3.0,12.0,1.0,1.0,1.0,101.0,1.0,5.0,1.0,35.0,6.0,1.0,1.0,3.0,2.0,2.0,2012
2867.0,3.0,12.0,1.0,17.0,6.0,613.0,2.0,99.0,1.0,40.0,7.0,1.0,1.0,1.0,6.0,2.0,2012
2868.0,3.0,12.0,1.0,17.0,18.0,1801.0,2.0,99.0,1.0,50.0,9.0,1.0,1.0,3.0,11.0,2.0,2012
2869.0,3.0,12.0,1.0,6.0,18.0,1801.0,2.0,99.0,9.0,999.0,11.0,9.0,9.0,99.0,99.0,1.0,2012
2870.0,3.0,12.0,1.0,2.0,17.0,1701.0,2.0,99.0,1.0,19.0,2.0,1.0,9.0,4.0,9.0,2.0,2012
2871.0,4.0,12.0,2.0,1.0,1.0,101.0,1.0,9.0,1.0,30.0,5.0,1.0,2.0,4.0,99.0,2.0,2012
2872.0,4.0,12.0,2.0,0.0,1.0,101.0,1.0,12.0,9.0,999.0,11.0,9.0,9.0,99.0,99.0,1.0,2012
2873.0,4.0,12.0,2.0,15.0,22.0,2205.0,2.0,99.0,9.0,999.0,11.0,9.0,9.0,99.0,99.0,1.0,2012
2874.0,4.0,12.0,2.0,20.0,19.0,1904.0,2.0,99.0,1.0,23.0,3.0,1.0,9.0,4.0,1.0,3.0,2012
2875.0,4.0,12.0,2.0,18.0,5.0,504.0,2.0,99.0,1.0,27.0,4.0,1.0,1.0,3.0,3.0,1.0,2012
2876.0,4.0,12.0,2.0,7.0,6.0,606.0,2.0,99.0,1.0,47.0,8.0,1.0,9.0,3.0,5.0,1.0,2012
2877.0,4.0,12.0,2.0,8.0,9.0,905.0,2.0,99.0,1.0,24.0,3.0,1.0,9.0,3.0,99.0,3.0,2012
2878.0,4.0,12.0,2.0,6.0,2.0,201.0,2.0,99.0,9.0,999.0,11.0,9.0,9.0,6.0,2.0,1.0,2012
2879.0,4.0,12.0,2.0,21.0,3.0,304.0,2.0,99.0,1.0,31.0,5.0,1.0,9.0,3.0,1.0,1.0,2012
2880.0,4.0,12.0,2.0,23.0,3.0,303.0,2.0,99.0,1.0,34.0,5.0,1.0,1.0,4.0,1.0,2.0,2012
2881.0,5.0,12.0,3.0,10.0,1.0,101.0,1.0,1.0,2.0,40.0,7.0,1.0,1.0,2.0,4.0,1.0,2012
2882.0,5.0,12.0,3.0,0.0,1.0,101.0,1.0,18.0,1.0,19.0,2.0,1.0,2.0,1.0,1.0,2.0,2012
2883.0,5.0,12.0,3.0,19.0,1.0,101.0,1.0,7.0,1.0,35.0,6.0,1.0,2.0,1.0,1.0,1.0,2012
2884.0,5.0,12.0,3.0,21.0,5.0,501.0,2.0,99.0,1.0,40.0,7.0,1.0,1.0,5.0,3.0,2.0,2012
2885.0,5.0,12.0,3.0,21.0,5.0,508.0,2.0,99.0,1.0,30.0,5.0,1.0,1.0,5.0,2.0,3.0,2012
2886.0,5.0,12.0,3.0,20.0,5.0,501.0,2.0,99.0,1.0,28.0,4.0,1.0,9.0,1.0,3.0,2.0,2012
2887.0,5.0,12.0,3.0,13.0,10.0,1001.0,1.0,1.0,1.0,24.0,3.0,1.0,1.0,14.0,1.0,1.0,2012
2888.0,5.0,12.0,3.0,0.0,8.0,801.0,2.0,99.0,1.0,24.0,3.0,1.0,9.0,5.0,1.0,1.0,2012
2889.0,5.0,12.0,3.0,21.0,4.0,401.0,2.0,99.0,1.0,45.0,8.0,1.0,9.0,4.0,7.0,1.0,2012
2890.0,6.0,12.0,4.0,13.0,1.0,101.0,1.0,7.0,1.0,35.0,6.0,1.0,9.0,3.0,9.0,1.0,2012
2891.0,6.0,12.0,4.0,20.0,21.0,2101.0,2.0,99.0,1.0,27.0,4.0,1.0,9.0,2.0,7.0,1.0,2012
2892.0,6.0,12.0,4.0,22.0,9.0,901.0,2.0,99.0,1.0,22.0,3.0,1.0,9.0,1.0,6.0,1.0,2012
2893.0,6.0,12.0,4.0,8.0,17.0,1701.0,2.0,99.0,1.0,38.0,6.0,1.0,1.0,3.0,11.0,1.0,2012
2894.0,7.0,12.0,5.0,15.0,1.0,101.0,1.0,1.0,1.0,49.0,8.0,1.0,9.0,1.0,9.0,1.0,2012
2895.0,7.0,12.0,5.0,9.0,1.0,101.0,1.0,13.0,1.0,22.0,3.0,1.0,9.0,1.0,2.0,1.0,2012
2896.0,7.0,12.0,5.0,23.0,1.0,101.0,1.0,14.0,1.0,27.0,4.0,1.0,2.0,3.0,5.0,1.0,2012
2897.0,7.0,12.0,5.0,6.0,1.0,101.0,1.0,13.0,1.0,22.0,3.0,1.0,9.0,1.0,5.0,1.0,2012
2898.0,7.0,12.0,5.0,22.0,1.0,101.0,1.0,12.0,1.0,21.0,3.0,1.0,9.0,5.0,2.0,2.0,2012
2899.0,7.0,12.0,5.0,22.0,1.0,108.0,1.0,3.0,1.0,35.0,6.0,1.0,1.0,1.0,5.0,1.0,2012
2900.0,7.0,12.0,5.0,15.0,22.0,2201.0,2.0,99.0,2.0,85.0,10.0,1.0,9.0,9.0,99.0,1.0,2012
2901.0,7.0,12.0,5.0,2.0,5.0,501.0,2.0,99.0,1.0,42.0,7.0,1.0,1.0,6.0,2.0,3.0,2012
2902.0,7.0,12.0,5.0,8.0,10.0,1001.0,2.0,99.0,1.0,22.0,3.0,1.0,1.0,4.0,5.0,2.0,2012
2903.0,7.0,12.0,5.0,11.0,9.0,901.0,1.0,3.0,1.0,20.0,3.0,1.0,1.0,5.0,2.0,1.0,2012
2904.0,7.0,12.0,5.0,19.0,13.0,1301.0,2.0,99.0,1.0,39.0,6.0,1.0,1.0,3.0,1.0,1.0,2012
2905.0,7.0,12.0,5.0,17.0,8.0,801.0,2.0,99.0,9.0,999.0,11.0,9.0,9.0,7.0,2.0,1.0,2012
2906.0,7.0,12.0,5.0,7.0,3.0,301.0,2.0,99.0,1.0,29.0,4.0,1.0,9.0,4.0,3.0,2.0,2012
2907.0,7.0,12.0,6.0,6.0,1.0,101.0,1.0,1.0,1.0,27.0,4.0,1.0,9.0,1.0,3.0,1.0,2012
2908.0,7.0,12.0,6.0,8.0,1.0,113.0,2.0,99.0,1.0,28.0,4.0,1.0,9.0,3.0,6.0,1.0,2012
2909.0,7.0,12.0,6.0,1.0,1.0,101.0,1.0,12.0,9.0,999.0,11.0,9.0,9.0,4.0,1.0,1.0,2012
2910.0,7.0,12.0,6.0,11.0,1.0,101.0,1.0,12.0,1.0,40.0,7.0,1.0,9.0,3.0,2.0,1.0,2012
2911.0,7.0,12.0,6.0,11.0,1.0,101.0,1.0,12.0,1.0,18.0,2.0,1.0,9.0,3.0,99.0,1.0,2012
2912.0,7.0,12.0,6.0,3.0,1.0,114.0,2.0,99.0,9.0,999.0,11.0,9.0,9.0,9.0,2.0,1.0,2012
2913.0,7.0,12.0,6.0,23.0,20.0,2001.0,2.0,99.0,1.0,31.0,5.0,1.0,9.0,4.0,99.0,3.0,2012
2914.0,7.0,12.0,6.0,21.0,20.0,2007.0,2.0,99.0,1.0,19.0,2.0,1.0,9.0,4.0,3.0,3.0,2012
2915.0,7.0,12.0,6.0,10.0,19.0,1901.0,2.0,99.0,1.0,49.0,8.0,1.0,9.0,12.0,4.0,1.0,2012
2916.0,7.0,12.0,6.0,13.0,5.0,501.0,2.0,99.0,1.0,26.0,4.0,1.0,9.0,2.0,2.0,3.0,2012
2917.0,7.0,12.0,6.0,15.0,5.0,503.0,2.0,99.0,1.0,17.0,2.0,2.0,9.0,1.0,1.0,3.0,2012
2918.0,7.0,12.0,6.0,8.0,13.0,1301.0,2.0,99.0,1.0,999.0,11.0,1.0,9.0,3.0,5.0,3.0,2012
2919.0,7.0,12.0,6.0,10.0,7.0,701.0,2.0,99.0,1.0,42.0,7.0,1.0,9.0,3.0,2.0,1.0,2012
2920.0,7.0,12.0,6.0,21.0,7.0,701.0,2.0,99.0,9.0,999.0,11.0,9.0,9.0,1.0,11.0,1.0,2012
2921.0,7.0,12.0,6.0,18.0,4.0,401.0,2.0,99.0,1.0,29.0,4.0,1.0,9.0,9.0,4.0,1.0,2012
2922.0,9.0,12.0,7.0,12.0,1.0,101.0,1.0,1.0,2.0,34.0,5.0,1.0,1.0,1.0,1.0,1.0,2012
2923.0,9.0,12.0,7.0,23.0,1.0,101.0,1.0,11.0,1.0,45.0,8.0,1.0,2.0,4.0,4.0,2.0,2012
2924.0,9.0,12.0,7.0,17.0,1.0,101.0,1.0,7.0,1.0,32.0,5.0,1.0,1.0,5.0,7.0,1.0,2012
2925.0,9.0,12.0,7.0,3.0,1.0,108.0,1.0,4.0,2.0,19.0,2.0,1.0,1.0,1.0,2.0,1.0,2012
2926.0,9.0,12.0,7.0,23.0,22.0,2201.0,2.0,99.0,1.0,45.0,8.0,1.0,1.0,3.0,3.0,1.0,2012
2927.0,9.0,12.0,7.0,4.0,20.0,2001.0,2.0,99.0,1.0,24.0,3.0,1.0,1.0,1.0,3.0,1.0,2012
2928.0,9.0,12.0,7.0,13.0,10.0,1001.0,2.0,99.0,1.0,35.0,6.0,1.0,1.0,3.0,99.0,1.0,2012
2929.0,9.0,12.0,7.0,14.0,13.0,1301.0,2.0,99.0,1.0,30.0,5.0,1.0,1.0,3.0,6.0,1.0,2012
2930.0,9.0,12.0,7.0,12.0,18.0,1801.0,2.0,99.0,1.0,31.0,5.0,1.0,9.0,4.0,3.0,2.0,2012
2931.0,9.0,12.0,7.0,13.0,4.0,401.0,2.0,99.0,9.0,999.0,11.0,9.0,9.0,7.0,7.0,3.0,2012
2932.0,9.0,12.0,7.0,4.0,3.0,301.0,2.0,99.0,1.0,30.0,5.0,1.0,1.0,1.0,2.0,1.0,2012
2933.0,9.0,12.0,7.0,18.0,3.0,301.0,2.0,99.0,9.0,999.0,11.0,9.0,9.0,2.0,99.0,2.0,2012
2934.0,10.0,12.0,1.0,10.0,1.0,101.0,1.0,11.0,2.0,33.0,5.0,1.0,9.0,3.0,2.0,1.0,2012
2935.0,10.0,12.0,1.0,22.0,1.0,101.0,1.0,12.0,1.0,26.0,4.0,1.0,9.0,1.0,2.0,1.0,2012
