núm_corre,año_ocu,día_ocu,hora_ocu,g_hora,g_hora_5,mes_ocu,día_sem_ocu,depto_ocu,mupio_ocu,zona_ocu,tipo_veh,marca_veh,color_veh,modelo_veh,g_modelo_veh,tipo_eve
7858,2023,25,10,06:00 a 11:59,Mañana,Diciembre,Lunes,Escuintla,Escuintla,Ignorada,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Derrape
7859,2023,25,4,00:00 a 05:59,Mañana,Diciembre,Lunes,Escuintla,San José,Ignorada,Motocicleta,X-bow KRM,Gris,2021,2020-2029,Derrape
7860,2023,25,16,12:00 a 17:59,Tarde,Diciembre,Lunes,Escuintla,San José,Ignorada,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Derrape
7861,2023,25,20,18:00 a 23:59,Noche,Diciembre,Lunes,El Progreso,Guastatoya,Ignorada,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Derrape
7862,2023,26,15,12:00 a 17:59,Tarde,Diciembre,Martes,Guatemala,Guatemala,1,Automóvil,Honda,Negro,2002,2000-2009,Colisión
7863,2023,26,10,06:00 a 11:59,Mañana,Diciembre,Martes,Guatemala,Guatemala,12,Automóvil,Nissan,Corinto,Ignorado,Ignorado,Colisión
7864,2023,26,9,06:00 a 11:59,Mañana,Diciembre,Martes,Guatemala,Guatemala,25,Automóvil,Suzuki,Negro,2007,2000-2009,Colisión
7865,2023,26,9,06:00 a 11:59,Mañana,Diciembre,Martes,Guatemala,Guatemala,18,Automóvil,Kia,Blanco,Ignorado,Ignorado,Colisión
7866,2023,26,18,18:00 a 23:59,Noche,Diciembre,Martes,Jutiapa,Jutiapa,Ignorada,Pick up,Toyota,Café,Ignorado,Ignorado,Choque
7867,2023,26,19,18:00 a 23:59,Noche,Diciembre,Martes,Escuintla,Escuintla,Ignorada,Camioneta,Honda,Rojo,Ignorado,Ignorado,Colisión
7868,2023,26,15,12:00 a 17:59,Tarde,Diciembre,Martes,Suchitepéquez,Cuyotenango,Ignorada,Cabezal,Kenworth,Blanco,2016,2010-2019,Colisión
7869,2023,26,17,12:00 a 17:59,Tarde,Diciembre,Martes,San Marcos,San Marcos,Ignorada,Cabezal,Ignorado,Ignorado,Ignorado,Ignorado,Colisión
7870,2023,26,21,18:00 a 23:59,Noche,Diciembre,Martes,Guatemala,Guatemala,8,Camioneta,Hyundai,Gris,2008,2000-2009,Colisión
7871,2023,26,22,18:00 a 23:59,Noche,Diciembre,Martes,Escuintla,La Gomera,Ignorada,Automóvil,Ignorado,Gris,Ignorado,Ignorado,Colisión
7872,2023,26,18,18:00 a 23:59,Noche,Diciembre,Martes,Guatemala,Guatemala,7,Automóvil,Hyundai,Gris,Ignorado,Ignorado,Colisión
7873,2023,26,19,18:00 a 23:59,Noche,Diciembre,Martes,Guatemala,Mixco,8,Motocicleta,MRT,Gris,Ignorado,Ignorado,Colisión
7874,2023,26,21,18:00 a 23:59,Noche,Diciembre,Martes,Chimaltenango,Chimaltenango,Ignorada,Pick up,Toyota,Gris,Ignorado,Ignorado,Colisión
7875,2023,26,14,12:00 a 17:59,Tarde,Diciembre,Martes,Escuintla,Escuintla,Ignorada,Motocicleta,Yamaha,Rojo,2017,2010-2019,Derrape
7876,2023,27,4,00:00 a 05:59,Mañana,Diciembre,Miércoles,Guatemala,San Juan Sacatepéquez,Ignorada,Automóvil,Toyota,Ignorado,2008,2000-2009,Choque
7877,2023,27,10,06:00 a 11:59,Mañana,Diciembre,Miércoles,Guatemala,Guatemala,7,Motocicleta,Freedom,Negro,2022,2020-2029,Colisión
7878,2023,27,7,06:00 a 11:59,Mañana,Diciembre,Miércoles,Guatemala,Amatitlán,Ignorada,Automóvil,Ignorado,Ignorado,Ignorado,Ignorado,Colisión
7879,2023,27,2,00:00 a 05:59,Mañana,Diciembre,Miércoles,Zacapa,Gualán,Ignorada,Cabezal,Ignorado,Ignorado,Ignorado,Ignorado,Colisión
7880,2023,27,0,00:00 a 05:59,Mañana,Diciembre,Miércoles,Alta Verapaz,Cobán,Ignorada,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Colisión
7881,2023,27,6,06:00 a 11:59,Mañana,Diciembre,Miércoles,Jalapa,Jalapa,Ignorada,Motocicleta,TVS Apache,Negro,Ignorado,Ignorado,Colisión
7882,2023,27,17,12:00 a 17:59,Tarde,Diciembre,Miércoles,Izabal,El Estor,Ignorada,Motocicleta,Suzuki,Negro,Ignorado,Ignorado,Derrape
7883,2023,27,9,06:00 a 11:59,Mañana,Diciembre,Miércoles,Huehuetenango,Colotenango,Ignorada,Pick up,Toyota,Blanco,Ignorado,Ignorado,Choque
7884,2023,27,2,00:00 a 05:59,Mañana,Diciembre,Miércoles,Suchitepéquez,San Juan Bautista,Ignorada,Cabezal,Freightliner,Azul,Ignorado,Ignorado,Colisión
7885,2023,27,15,12:00 a 17:59,Tarde,Diciembre,Miércoles,Guatemala,Villa Nueva,Ignorada,Cabezal,Freightliner,Blanco,Ignorado,Ignorado,Colisión
7886,2023,27,14,12:00 a 17:59,Tarde,Diciembre,Miércoles,Guatemala,Villa Nueva,1,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Derrape
7887,2023,27,18,18:00 a 23:59,Noche,Diciembre,Miércoles,Guatemala,Villa Nueva,Ignorada,Camioneta,Ignorado,Gris,2014,2010-2019,Colisión
7888,2023,27,22,18:00 a 23:59,Noche,Diciembre,Miércoles,Guatemala,Villa Canales,Ignorada,Automóvil,Mazda,Ignorado,Ignorado,Ignorado,Colisión
7889,2023,27,16,12:00 a 17:59,Tarde,Diciembre,Miércoles,Guatemala,San Juan Sacatepéquez,Ignorada,Automóvil,Ignorado,Ignorado,Ignorado,Ignorado,Colisión
7890,2023,27,22,18:00 a 23:59,Noche,Diciembre,Miércoles,Jalapa,Jalapa,Ignorada,Automóvil,Hyundai,Ignorado,2016,2010-2019,Colisión
7891,2023,27,20,18:00 a 23:59,Noche,Diciembre,Miércoles,Zacapa,Río Hondo,Ignorada,Camioneta,Ignorado,Ignorado,Ignorado,Ignorado,Colisión
7892,2023,27,14,12:00 a 17:59,Tarde,Diciembre,Miércoles,Santa Rosa,Oratorio,Ignorada,Automóvil,Honda,Negro,2008,2000-2009,Colisión
7893,2023,27,8,06:00 a 11:59,Mañana,Diciembre,Miércoles,Izabal,Puerto Barrios,Ignorada,Automóvil,Toyota,Negro,2010,2010-2019,Colisión
7894,2023,27,20,18:00 a 23:59,Noche,Diciembre,Miércoles,Escuintla,La Gomera,Ignorada,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Colisión
7895,2023,28,2,00:00 a 05:59,Mañana,Diciembre,Jueves,Guatemala,Guatemala,11,Motocicleta,TVS Apache,Negro,2023,2020-2029,Derrape
7896,2023,28,22,18:00 a 23:59,Noche,Diciembre,Jueves,Guatemala,Guatemala,3,Camión,Ford,Rojo,1976,1970-1979,Colisión
7897,2023,28,15,12:00 a 17:59,Tarde,Diciembre,Jueves,Guatemala,Villa Nueva,4,Camioneta,Honda,Ignorado,2005,2000-2009,Colisión
7898,2023,28,3,00:00 a 05:59,Mañana,Diciembre,Jueves,Chiquimula,Quezaltepeque,Ignorada,Microbús,Hyundai,Gris,Ignorado,Ignorado,Choque
7899,2023,28,9,06:00 a 11:59,Mañana,Diciembre,Jueves,Escuintla,Escuintla,Ignorada,Pick up,Toyota,Blanco,Ignorado,Ignorado,Colisión
7900,2023,28,22,18:00 a 23:59,Noche,Diciembre,Jueves,Escuintla,Escuintla,3,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Colisión
7901,2023,29,12,12:00 a 17:59,Tarde,Diciembre,Viernes,Guatemala,Guatemala,25,Automóvil,Ignorado,Ignorado,Ignorado,Ignorado,Embarrancó
7902,2023,29,19,18:00 a 23:59,Noche,Diciembre,Viernes,Guatemala,Guatemala,25,Camión,Renault,Blanco,1994,1990-1999,Colisión
7903,2023,29,23,18:00 a 23:59,Noche,Diciembre,Viernes,Guatemala,Guatemala,18,Camioneta,Toyota,Negro,Ignorado,Ignorado,Colisión
7904,2023,29,20,18:00 a 23:59,Noche,Diciembre,Viernes,Guatemala,Guatemala,17,Motocicleta,TVS Apache,Rojo,Ignorado,Ignorado,Derrape
7905,2023,29,1,00:00 a 05:59,Mañana,Diciembre,Viernes,Guatemala,Villa Nueva,1,Camión,Hino,Blanco,2005,2000-2009,Colisión
7906,2023,29,19,18:00 a 23:59,Noche,Diciembre,Viernes,Guatemala,Villa Nueva,6,Automóvil,Toyota,Azul,2006,2000-2009,Colisión
7907,2023,29,2,00:00 a 05:59,Mañana,Diciembre,Viernes,Escuintla,Escuintla,4,Automóvil,Ignorado,Blanco,Ignorado,Ignorado,Choque
7908,2023,29,7,06:00 a 11:59,Mañana,Diciembre,Viernes,Escuintla,Escuintla,2,Camión,Internacional,Verde,2007,2000-2009,Colisión
7909,2023,29,18,18:00 a 23:59,Noche,Diciembre,Viernes,Escuintla,San José,Ignorada,Microbús,Mazda,Ignorado,2009,2000-2009,Colisión
7910,2023,29,19,18:00 a 23:59,Noche,Diciembre,Viernes,Escuintla,Sipacate,Ignorada,Pick up,Chevrolet,Azul,2024,2020-2029,Choque
7911,2023,29,17,12:00 a 17:59,Tarde,Diciembre,Viernes,Quetzaltenango,Coatepeque,Ignorada,Camión,Ignorado,Blanco,Ignorado,Ignorado,Colisión
7912,2023,29,0,00:00 a 05:59,Mañana,Diciembre,Viernes,Huehuetenango,Barrillas,Ignorada,Camión,Hino,Blanco,2024,2020-2029,Colisión
7913,2023,29,15,12:00 a 17:59,Tarde,Diciembre,Viernes,Alta Verapaz,Santa Catalina La Tinta,Ignorada,Motocicleta,Suzuki,Negro,2024,2020-2029,Colisión
7914,2023,29,20,18:00 a 23:59,Noche,Diciembre,Viernes,Alta Verapaz,San Cristóbal Verapaz,Ignorada,Motocicleta,Bajaj,Negro,2021,2020-2029,Colisión
7915,2023,29,0,00:00 a 05:59,Mañana,Diciembre,Viernes,Chimaltenango,Chimaltenango,Ignorada,Motocicleta,Italika,Rojo,Ignorado,Ignorado,Colisión
7916,2023,29,2,00:00 a 05:59,Mañana,Diciembre,Viernes,Sacatepequez,San Lucas Sacatepéquez,Ignorada,Motocicleta,Serpento,Verde,2018,2010-2019,Choque
7917,2023,29,23,18:00 a 23:59,Noche,Diciembre,Viernes,Guatemala,Guatemala,12,Motocicleta,Bajaj,Rojo,2013,2010-2019,Colisión
7918,2023,30,5,00:00 a 05:59,Mañana,Diciembre,Sábado,Guatemala,Guatemala,3,Motocicleta,Bajaj,Gris,2023,2020-2029,Colisión
7919,2023,30,11,06:00 a 11:59,Mañana,Diciembre,Sábado,Guatemala,Guatemala,1,Motocicleta,Suzuki,Rojo,2007,2000-2009,Colisión
7920,2023,30,4,00:00 a 05:59,Mañana,Diciembre,Sábado,Guatemala,Guatemala,25,Pick up,Mitsubishi,Gris,Ignorado,Ignorado,Choque
7921,2023,30,12,12:00 a 17:59,Tarde,Diciembre,Sábado,Guatemala,Guatemala,6,Camioneta,Mazda,Celeste,2005,2000-2009,Colisión
7922,2023,30,12,12:00 a 17:59,Tarde,Diciembre,Sábado,Guatemala,Guatemala,18,Cabezal,Kenworth,Rojo,2000,2000-2009,Colisión
7923,2023,30,3,00:00 a 05:59,Mañana,Diciembre,Sábado,Guatemala,Santa Catarina Pinula,Ignorada,Camioneta,Toyota,Negro,2010,2010-2019,Colisión
7924,2023,30,8,06:00 a 11:59,Mañana,Diciembre,Sábado,Guatemala,Guatemala,13,Automóvil,Honda,Azul,2008,2000-2009,Colisión
7925,2023,30,18,18:00 a 23:59,Noche,Diciembre,Sábado,Guatemala,Fraijanes,Ignorada,Automóvil,Honda,Blanco,2012,2010-2019,Colisión
7926,2023,30,22,18:00 a 23:59,Noche,Diciembre,Sábado,Guatemala,Guatemala,5,Automóvil,Honda,Rojo,1991,1990-1999,Colisión
7927,2023,30,10,06:00 a 11:59,Mañana,Diciembre,Sábado,Guatemala,Villa Nueva,12,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Derrape
7928,2023,30,12,12:00 a 17:59,Tarde,Diciembre,Sábado,Guatemala,Guatemala,11,Motocicleta,Bajaj,Blanco,2023,2020-2029,Derrape
7929,2023,30,23,18:00 a 23:59,Noche,Diciembre,Sábado,Guatemala,Villa Nueva,1,Camioneta,Honda,Gris,Ignorado,Ignorado,Colisión
7930,2023,30,0,00:00 a 05:59,Mañana,Diciembre,Sábado,Zacapa,Teculután,Ignorada,Pick up,Jeep,Negro,Ignorado,Ignorado,Colisión
7931,2023,30,16,12:00 a 17:59,Tarde,Diciembre,Sábado,Escuintla,Escuintla,Ignorada,Motocicleta,Bajaj,Ignorado,2023,2020-2029,Colisión
7932,2023,30,6,06:00 a 11:59,Mañana,Diciembre,Sábado,Escuintla,Guanagazapa,Ignorada,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Colisión
7933,2023,30,2,00:00 a 05:59,Mañana,Diciembre,Sábado,Santa Rosa,San Rafael las Flores,Ignorada,Automóvil,Geo,Celeste,Ignorado,Ignorado,Choque
7934,2023,30,17,12:00 a 17:59,Tarde,Diciembre,Sábado,Retalhuleu,El Asintal,Ignorada,Moto taxi,Ignorado,Ignorado,Ignorado,Ignorado,Colisión
7935,2023,30,17,12:00 a 17:59,Tarde,Diciembre,Sábado,Retalhuleu,San Felipe Retalhuleu,Ignorada,Automóvil,Toyota,Anaranjado,Ignorado,Ignorado,Colisión
7936,2023,30,12,12:00 a 17:59,Tarde,Diciembre,Sábado,Quetzaltenango,San Carlos Sija,Ignorada,Camión,Volkswagen,Blanco,2023,2020-2029,Colisión
7937,2023,30,13,12:00 a 17:59,Tarde,Diciembre,Sábado,Baja Verapaz,Salamá,Ignorada,Motocicleta,Freedom,Rojo,Ignorado,Ignorado,Derrape
7938,2023,30,19,18:00 a 23:59,Noche,Diciembre,Sábado,Baja Verapaz,San Jerónimo,Ignorada,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Derrape
7939,2023,30,17,12:00 a 17:59,Tarde,Diciembre,Sábado,Izabal,Puerto Barrios,Ignorada,Pick up,Toyota,Negro,Ignorado,Ignorado,Colisión
7940,2023,30,18,18:00 a 23:59,Noche,Diciembre,Sábado,Petén,Sayaxché,Ignorada,Motocicleta,Italika,Azul,Ignorado,Ignorado,Derrape
7941,2023,30,10,06:00 a 11:59,Mañana,Diciembre,Sábado,Sololá,Panajachel,Ignorada,Camión,Ignorado,Blanco,2018,2010-2019,Colisión
7942,2023,30,15,12:00 a 17:59,Tarde,Diciembre,Sábado,Sacatepequez,Santa Lucía Milpas Altas,Ignorada,Camioneta,Hyundai,Negro,2009,2000-2009,Colisión
7943,2023,30,7,06:00 a 11:59,Mañana,Diciembre,Sábado,Sacatepequez,Antigua Guatemala,Ignorada,Automóvil,Bajaj,Ignorado,Ignorado,Ignorado,Vuelco
7944,2023,31,21,18:00 a 23:59,Noche,Diciembre,Domingo,Guatemala,Guatemala,1,Motocicleta,Bajaj,Rojo,2020,2020-2029,Colisión
7945,2023,31,23,18:00 a 23:59,Noche,Diciembre,Domingo,Guatemala,Guatemala,17,Motocicleta,Italika,Azul,2019,2010-2019,Colisión
7946,2023,31,7,06:00 a 11:59,Mañana,Diciembre,Domingo,Guatemala,Guatemala,7,Motocicleta,Hero Hunk,Negro,Ignorado,Ignorado,Derrape
7947,2023,31,18,18:00 a 23:59,Noche,Diciembre,Domingo,Guatemala,Guatemala,12,Camión,Hino,Blanco,2015,2010-2019,Colisión
7948,2023,31,22,18:00 a 23:59,Noche,Diciembre,Domingo,Guatemala,Guatemala,12,Automóvil,Toyota,Corinto,Ignorado,Ignorado,Colisión
7949,2023,31,20,18:00 a 23:59,Noche,Diciembre,Domingo,Guatemala,Guatemala,12,Automóvil,Mazda,Verde,Ignorado,Ignorado,Colisión
7950,2023,31,20,18:00 a 23:59,Noche,Diciembre,Domingo,Guatemala,Villa Nueva,Ignorada,Automóvil,Hyundai,Gris,Ignorado,Ignorado,Colisión
7951,2023,31,6,06:00 a 11:59,Mañana,Diciembre,Domingo,Guatemala,Villa Nueva,Ignorada,Motocicleta,TVS Apache,Azul,Ignorado,Ignorado,Colisión
7952,2023,31,21,18:00 a 23:59,Noche,Diciembre,Domingo,Guatemala,San Raymundo,Ignorada,Motocicleta,Suzuki,Azul,Ignorado,Ignorado,Derrape
7953,2023,31,21,18:00 a 23:59,Noche,Diciembre,Domingo,Jalapa,Jalapa,Ignorada,Motocicleta,Suzuki,Negro,Ignorado,Ignorado,Derrape
7954,2023,31,17,12:00 a 17:59,Tarde,Diciembre,Domingo,Escuintla,Sipacate,Ignorada,Camioneta,Kia,Negro,2009,2000-2009,Colisión
7955,2023,31,8,06:00 a 11:59,Mañana,Diciembre,Domingo,Quetzaltenango,Colomba,Ignorada,Microbús,Toyota,Blanco,Ignorado,Ignorado,Colisión
7956,2023,31,0,00:00 a 05:59,Mañana,Diciembre,Domingo,San Marcos,Malacatán,Ignorada,Pick up,Toyota,Corinto,Ignorado,Ignorado,Colisión
7957,2023,31,21,18:00 a 23:59,Noche,Diciembre,Domingo,Alta Verapaz,Tactic,Ignorada,Automóvil,Toyota,Gris,Ignorado,Ignorado,Colisión
7958,2023,31,21,18:00 a 23:59,Noche,Diciembre,Domingo,Alta Verapaz,San Pedro Carchá,Ignorada,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Derrape
7959,2023,31,19,18:00 a 23:59,Noche,Diciembre,Domingo,Baja Verapaz,Salamá,Ignorada,Motocicleta,Italika,Azul,Ignorado,Ignorado,Choque
7960,2023,31,23,18:00 a 23:59,Noche,Diciembre,Domingo,Sacatepequez,Antigua Guatemala,Ignorada,Automóvil,Bajaj,Ignorado,Ignorado,Ignorado,Vuelco
7961,2023,31,0,00:00 a 05:59,Mañana,Diciembre,Domingo,Sacatepequez,Ciudad Vieja,Ignorada,Pick up,Ford,Gris,2007,2000-2009,Colisión
7962,2023,31,18,18:00 a 23:59,Noche,Diciembre,Domingo,Sacatepequez,Ciudad Vieja,Ignorada,Motocicleta,Honda,Rojo,Ignorado,Ignorado,Colisión
7963,2023,31,22,18:00 a 23:59,Noche,Diciembre,Domingo,Sacatepequez,Antigua Guatemala,Ignorada,Microbús,Chrysler,Gris,2001,2000-2009,Colisión
7964,2023,1,20,18:00 a 23:59,Noche,Diciembre,Viernes,Guatemala,San José Pinula,Ignorada,Motocicleta,Suzuki,Azul,2007,2000-2009,Atropello
7965,2023,1,19,18:00 a 23:59,Noche,Diciembre,Viernes,Guatemala,Mixco,4,Automóvil,Nissan,Azul,2002,2000-2009,Atropello
7966,2023,1,13,12:00 a 17:59,Tarde,Diciembre,Viernes,Retalhuleu,Nuevo San Carlos,Ignorada,Camión,Ignorado,Ignorado,Ignorado,Ignorado,Atropello
7967,2023,1,9,06:00 a 11:59,Mañana,Diciembre,Viernes,Baja Verapaz,Purulhá,Ignorada,Bus urbano,Ignorado,Ignorado,Ignorado,Ignorado,Atropello
7968,2023,1,9,06:00 a 11:59,Mañana,Diciembre,Viernes,Baja Verapaz,Purulhá,Ignorada,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Atropello
7969,2023,1,11,06:00 a 11:59,Mañana,Diciembre,Viernes,Sololá,Santa Catarina Ixtahuacán,Ignorada,Pick up,Ignorado,Blanco,2023,2020-2029,Atropello
7970,2023,2,15,12:00 a 17:59,Tarde,Diciembre,Sábado,Guatemala,Guatemala,8,Automóvil,Toyota,Verde,2002,2000-2009,Atropello
7971,2023,2,22,18:00 a 23:59,Noche,Diciembre,Sábado,Guatemala,Guatemala,Ignorada,Motocicleta,Bajaj,Negro,2012,2010-2019,Atropello
7972,2023,2,12,12:00 a 17:59,Tarde,Diciembre,Sábado,Guatemala,Guatemala,12,Motocicleta,Bajaj,Amarillo,2014,2010-2019,Atropello
7973,2023,2,6,06:00 a 11:59,Mañana,Diciembre,Sábado,Escuintla,Tiquisate,Ignorada,Bus urbano,Ignorado,Ignorado,Ignorado,Ignorado,Atropello
7974,2023,2,9,06:00 a 11:59,Mañana,Diciembre,Sábado,Escuintla,Palín,Ignorada,Pick up,Toyota,Blanco,Ignorado,Ignorado,Atropello
7975,2023,2,23,18:00 a 23:59,Noche,Diciembre,Sábado,Santa Rosa,Barberena,Ignorada,Automóvil,Ignorado,Ignorado,Ignorado,Ignorado,Atropello
7976,2023,2,10,06:00 a 11:59,Mañana,Diciembre,Sábado,Retalhuleu,Retalhuleu,Ignorada,Cabezal,Ignorado,Ignorado,Ignorado,Ignorado,Atropello
7977,2023,2,18,18:00 a 23:59,Noche,Diciembre,Sábado,Totonicapán,San Francisco el Alto,Ignorada,Automóvil,Toyota,Gris,2009,2000-2009,Atropello
7978,2023,2,10,06:00 a 11:59,Mañana,Diciembre,Sábado,Izabal,Puerto Barrios,Ignorada,Microbús,Ignorado,Ignorado,Ignorado,Ignorado,Atropello
7979,2023,3,19,18:00 a 23:59,Noche,Diciembre,Domingo,Guatemala,Guatemala,2,Motocicleta,TVS Apache,Negro,2024,2020-2029,Atropello
7980,2023,3,0,00:00 a 05:59,Mañana,Diciembre,Domingo,Guatemala,Guatemala,18,Pick up,Toyota,Corinto,1992,1990-1999,Atropello
7981,2023,3,18,18:00 a 23:59,Noche,Diciembre,Domingo,Guatemala,Guatemala,Ignorada,Automóvil,Ignorado,Ignorado,Ignorado,Ignorado,Atropello
7982,2023,3,1,00:00 a 05:59,Mañana,Diciembre,Domingo,Guatemala,Guatemala,Ignorada,Automóvil,Ignorado,Ignorado,Ignorado,Ignorado,Atropello
7983,2023,3,1,00:00 a 05:59,Mañana,Diciembre,Domingo,Guatemala,Amatitlán,Ignorada,Automóvil,Ignorado,Ignorado,Ignorado,Ignorado,Atropello
7984,2023,3,4,00:00 a 05:59,Mañana,Diciembre,Domingo,Guatemala,Villa Canales,Ignorada,Automóvil,Ignorado,Ignorado,Ignorado,Ignorado,Atropello
7985,2023,3,0,00:00 a 05:59,Mañana,Diciembre,Domingo,Guatemala,Villa Nueva,Ignorada,Automóvil,Ignorado,Ignorado,Ignorado,Ignorado,Atropello
7986,2023,3,13,12:00 a 17:59,Tarde,Diciembre,Domingo,Guatemala,Guatemala,19,Automóvil,Ignorado,Blanco,Ignorado,Ignorado,Atropello
7987,2023,3,21,18:00 a 23:59,Noche,Diciembre,Domingo,Guatemala,San Juan Sacatepéquez,Ignorada,Automóvil,Ignorado,Ignorado,Ignorado,Ignorado,Atropello
7988,2023,3,22,18:00 a 23:59,Noche,Diciembre,Domingo,Jutiapa,Jerez,Ignorada,Automóvil,Ignorado,Ignorado,Ignorado,Ignorado,Atropello
7989,2023,3,22,18:00 a 23:59,Noche,Diciembre,Domingo,Santa Rosa,Chiquimulilla,Ignorada,Motocicleta,Genesis,Azul,2012,2010-2019,Atropello
7990,2023,3,20,18:00 a 23:59,Noche,Diciembre,Domingo,Suchitepéquez,San Francisco Zapotitlán,Ignorada,Pick up,Volkswagen,Gris,Ignorado,Ignorado,Atropello
7991,2023,3,5,00:00 a 05:59,Mañana,Diciembre,Domingo,Huehuetenango,Huehuetenango,Ignorada,Automóvil,Ignorado,Ignorado,Ignorado,Ignorado,Atropello
7992,2023,3,18,18:00 a 23:59,Noche,Diciembre,Domingo,Alta Verapaz,Santa Catalina La Tinta,Ignorada,Moto taxi,TVS Apache,Ignorado,2023,2020-2029,Atropello
7993,2023,3,22,18:00 a 23:59,Noche,Diciembre,Domingo,Petén,Sayaxché,Ignorada,Automóvil,Ignorado,Ignorado,Ignorado,Ignorado,Atropello
7994,2023,4,6,06:00 a 11:59,Mañana,Diciembre,Lunes,Guatemala,Guatemala,Ignorada,Cabezal,Ignorado,Ignorado,Ignorado,Ignorado,Atropello
7995,2023,4,18,18:00 a 23:59,Noche,Diciembre,Lunes,Jutiapa,Quesada,Ignorada,Cabezal,Kenworth,Azul,Ignorado,Ignorado,Atropello
7996,2023,4,12,12:00 a 17:59,Tarde,Diciembre,Lunes,Escuintla,Palín,Ignorada,Automóvil,Ignorado,Blanco,Ignorado,Ignorado,Atropello
7997,2023,4,21,18:00 a 23:59,Noche,Diciembre,Lunes,Escuintla,Escuintla,Ignorada,Automóvil,Ignorado,Ignorado,Ignorado,Ignorado,Atropello
7998,2023,4,1,00:00 a 05:59,Mañana,Diciembre,Lunes,Izabal,Puerto Barrios,Ignorada,Automóvil,Ignorado,Ignorado,Ignorado,Ignorado,Atropello
7999,2023,5,21,18:00 a 23:59,Noche,Diciembre,Martes,Guatemala,Guatemala,9,Motocicleta,Bajaj,Blanco,2023,2020-2029,Atropello
8000,2023,5,11,06:00 a 11:59,Mañana,Diciembre,Martes,Guatemala,Guatemala,5,Bus urbano,Mercedes Benz,Blanco,2011,2010-2019,Atropello
8001,2023,5,8,06:00 a 11:59,Mañana,Diciembre,Martes,Guatemala,Guatemala,7,Automóvil,BMW,Gris,Ignorado,Ignorado,Atropello
8002,2023,5,14,12:00 a 17:59,Tarde,Diciembre,Martes,Guatemala,Mixco,6,Motocicleta,Italika,Rojo,2019,2010-2019,Atropello
8003,2023,5,13,12:00 a 17:59,Tarde,Diciembre,Martes,Guatemala,San Juan Sacatepéquez,Ignorada,Microbús,Ignorado,Ignorado,Ignorado,Ignorado,Atropello
8004,2023,5,14,12:00 a 17:59,Tarde,Diciembre,Martes,Petén,San Francisco,Ignorada,Camión,Mitsubishi,Blanco,Ignorado,Ignorado,Atropello
8005,2023,6,9,06:00 a 11:59,Mañana,Diciembre,Miércoles,Guatemala,Villa Nueva,12,Bus urbano,Ignorado,Verde,Ignorado,Ignorado,Atropello
8006,2023,6,6,06:00 a 11:59,Mañana,Diciembre,Miércoles,Guatemala,Villa Canales,Ignorada,Motocicleta,Bajaj,Negro,2021,2020-2029,Atropello
8007,2023,6,20,18:00 a 23:59,Noche,Diciembre,Miércoles,Guatemala,Mixco,1,Automóvil,Ignorado,Ignorado,Ignorado,Ignorado,Atropello
8008,2023,6,17,12:00 a 17:59,Tarde,Diciembre,Miércoles,Escuintla,Masagua,Ignorada,Pick up,Ignorado,Ignorado,Ignorado,Ignorado,Atropello
8009,2023,6,9,06:00 a 11:59,Mañana,Diciembre,Miércoles,Escuintla,Escuintla,Ignorada,Automóvil,Ignorado,Ignorado,Ignorado,Ignorado,Atropello
8010,2023,6,5,00:00 a 05:59,Mañana,Diciembre,Miércoles,Santa Rosa,Barberena,Ignorada,Pick up,Toyota,Ignorado,Ignorado,Ignorado,Atropello
8011,2023,6,6,06:00 a 11:59,Mañana,Diciembre,Miércoles,Santa Rosa,Barberena,Ignorada,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Atropello
8012,2023,6,15,12:00 a 17:59,Tarde,Diciembre,Miércoles,Suchitepéquez,Mazatenango,Ignorada,Automóvil,Mazda,Gris,Ignorado,Ignorado,Atropello
8013,2023,6,17,12:00 a 17:59,Tarde,Diciembre,Miércoles,Quiché,Santa Cruz del Quiché,4,Camión,Ignorado,Verde,Ignorado,Ignorado,Atropello
8014,2023,7,0,00:00 a 05:59,Mañana,Diciembre,Jueves,Guatemala,Guatemala,1,Motocicleta,Vento,Negro,Ignorado,Ignorado,Atropello
8015,2023,7,8,06:00 a 11:59,Mañana,Diciembre,Jueves,Guatemala,Guatemala,7,Motocicleta,Bajaj,Rojo,2017,2010-2019,Atropello
8016,2023,7,18,18:00 a 23:59,Noche,Diciembre,Jueves,Guatemala,Villa Nueva,5,Pick up,Ignorado,Ignorado,Ignorado,Ignorado,Atropello
8017,2023,7,22,18:00 a 23:59,Noche,Diciembre,Jueves,Guatemala,Villa Canales,2,Motocicleta,Vento,Negro,Ignorado,Ignorado,Atropello
