num_hecho,dia_ocu,mes_ocu,dia_sem_ocu,hora_ocu,g_hora,depto_ocu,mupio_ocu,areag_ocu,zona_ocu,sexo_pil,edad_pil,g_edad_2,mayor_menor,tipo_veh,color_veh,modelo_veh,causa_acc,marca_veh,g_edad,fallecidos_lesionados,otro_g_edad_fall_les,anio
152.0,5.0,1.0,6.0,7.0,2.0,9.0,919.0,2.0,99.0,2.0,12.0,4.0,2.0,7.0,99.0,6.0,4.0,99.0,1.0,2.0,2.0,2013
153.0,5.0,1.0,6.0,7.0,2.0,9.0,919.0,2.0,99.0,2.0,21.0,4.0,1.0,7.0,99.0,6.0,4.0,99.0,3.0,2.0,3.0,2013
154.0,5.0,1.0,6.0,7.0,2.0,9.0,919.0,2.0,99.0,2.0,18.0,4.0,1.0,7.0,99.0,6.0,4.0,99.0,2.0,2.0,3.0,2013
155.0,5.0,1.0,6.0,7.0,2.0,9.0,919.0,2.0,99.0,2.0,13.0,4.0,2.0,7.0,99.0,6.0,4.0,99.0,1.0,2.0,2.0,2013
156.0,5.0,1.0,6.0,7.0,2.0,9.0,919.0,2.0,99.0,2.0,17.0,4.0,2.0,7.0,99.0,6.0,4.0,99.0,2.0,2.0,3.0,2013
157.0,5.0,1.0,6.0,7.0,2.0,9.0,919.0,2.0,99.0,1.0,13.0,4.0,2.0,7.0,99.0,6.0,4.0,99.0,1.0,2.0,2.0,2013
158.0,5.0,1.0,6.0,7.0,2.0,9.0,919.0,2.0,99.0,1.0,24.0,4.0,1.0,7.0,99.0,6.0,4.0,99.0,3.0,2.0,3.0,2013
159.0,5.0,1.0,6.0,7.0,2.0,9.0,919.0,2.0,99.0,2.0,58.0,7.0,1.0,7.0,99.0,6.0,4.0,99.0,10.0,2.0,5.0,2013
160.0,5.0,1.0,6.0,7.0,2.0,9.0,919.0,2.0,99.0,2.0,41.0,6.0,1.0,7.0,99.0,6.0,4.0,99.0,7.0,2.0,4.0,2013
161.0,5.0,1.0,6.0,7.0,2.0,9.0,919.0,2.0,99.0,1.0,17.0,4.0,2.0,7.0,99.0,6.0,4.0,99.0,2.0,2.0,3.0,2013
162.0,5.0,1.0,6.0,7.0,2.0,9.0,919.0,2.0,99.0,2.0,27.0,5.0,1.0,7.0,99.0,6.0,4.0,99.0,4.0,1.0,3.0,2013
163.0,5.0,1.0,6.0,7.0,2.0,9.0,919.0,2.0,99.0,2.0,55.0,7.0,1.0,7.0,99.0,6.0,4.0,99.0,10.0,1.0,5.0,2013
164.0,5.0,1.0,6.0,7.0,2.0,9.0,919.0,2.0,99.0,1.0,14.0,4.0,2.0,7.0,99.0,6.0,4.0,99.0,1.0,1.0,2.0,2013
165.0,5.0,1.0,6.0,23.0,4.0,2.0,201.0,2.0,99.0,1.0,17.0,4.0,2.0,5.0,2.0,6.0,1.0,18.0,2.0,2.0,3.0,2013
166.0,5.0,1.0,6.0,23.0,4.0,2.0,201.0,2.0,99.0,2.0,31.0,5.0,1.0,5.0,2.0,6.0,1.0,18.0,5.0,2.0,4.0,2013
167.0,5.0,1.0,6.0,16.0,3.0,18.0,1804.0,2.0,99.0,1.0,84.0,8.0,1.0,2.0,4.0,3.0,1.0,44.0,10.0,2.0,7.0,2013
168.0,5.0,1.0,6.0,16.0,3.0,18.0,1804.0,2.0,99.0,2.0,50.0,7.0,1.0,2.0,4.0,3.0,1.0,44.0,9.0,2.0,5.0,2013
169.0,5.0,1.0,6.0,16.0,3.0,18.0,1804.0,2.0,99.0,2.0,19.0,4.0,1.0,2.0,4.0,3.0,1.0,44.0,2.0,2.0,3.0,2013
170.0,5.0,1.0,6.0,16.0,3.0,18.0,1804.0,2.0,99.0,1.0,16.0,4.0,2.0,2.0,4.0,3.0,1.0,44.0,2.0,2.0,3.0,2013
171.0,5.0,1.0,6.0,16.0,3.0,18.0,1804.0,2.0,99.0,1.0,53.0,7.0,1.0,2.0,4.0,3.0,1.0,44.0,9.0,2.0,5.0,2013
172.0,6.0,1.0,7.0,9.0,2.0,1.0,101.0,1.0,1.0,1.0,37.0,5.0,1.0,3.0,2.0,6.0,1.0,44.0,6.0,2.0,4.0,2013
173.0,6.0,1.0,7.0,9.0,2.0,1.0,101.0,1.0,1.0,1.0,35.0,5.0,1.0,3.0,2.0,6.0,1.0,44.0,6.0,2.0,4.0,2013
174.0,6.0,1.0,7.0,9.0,2.0,1.0,101.0,1.0,1.0,1.0,23.0,4.0,1.0,9.0,7.0,6.0,1.0,34.0,3.0,2.0,3.0,2013
175.0,6.0,1.0,7.0,9.0,2.0,1.0,101.0,1.0,1.0,2.0,31.0,5.0,1.0,9.0,7.0,6.0,1.0,34.0,5.0,2.0,4.0,2013
176.0,6.0,1.0,7.0,9.0,2.0,1.0,101.0,1.0,1.0,1.0,50.0,7.0,1.0,9.0,7.0,6.0,1.0,34.0,9.0,2.0,5.0,2013
177.0,6.0,1.0,7.0,0.0,1.0,1.0,101.0,1.0,9.0,1.0,29.0,5.0,1.0,1.0,5.0,6.0,2.0,32.0,4.0,1.0,3.0,2013
178.0,6.0,1.0,7.0,8.0,2.0,19.0,1907.0,1.0,99.0,1.0,19.0,4.0,1.0,4.0,99.0,6.0,3.0,42.0,2.0,2.0,3.0,2013
179.0,6.0,1.0,7.0,8.0,2.0,19.0,1907.0,1.0,99.0,1.0,21.0,4.0,1.0,4.0,99.0,6.0,3.0,42.0,3.0,2.0,3.0,2013
180.0,6.0,1.0,7.0,11.0,2.0,5.0,501.0,1.0,99.0,1.0,88.0,8.0,1.0,4.0,1.0,6.0,1.0,42.0,10.0,1.0,7.0,2013
181.0,6.0,1.0,7.0,19.0,4.0,10.0,1001.0,1.0,4.0,1.0,24.0,4.0,1.0,4.0,4.0,4.0,3.0,99.0,3.0,2.0,3.0,2013
182.0,6.0,1.0,7.0,0.0,1.0,8.0,805.0,2.0,99.0,2.0,19.0,4.0,1.0,7.0,11.0,6.0,3.0,99.0,2.0,2.0,3.0,2013
183.0,6.0,1.0,7.0,20.0,4.0,2.0,203.0,2.0,99.0,1.0,25.0,5.0,1.0,1.0,2.0,4.0,3.0,46.0,4.0,2.0,3.0,2013
184.0,6.0,1.0,7.0,20.0,4.0,2.0,203.0,2.0,99.0,1.0,18.0,4.0,1.0,1.0,2.0,4.0,3.0,46.0,2.0,2.0,3.0,2013
185.0,6.0,1.0,7.0,20.0,4.0,2.0,203.0,2.0,99.0,1.0,21.0,4.0,1.0,1.0,2.0,4.0,3.0,46.0,3.0,2.0,3.0,2013
186.0,6.0,1.0,7.0,22.0,4.0,14.0,1404.0,2.0,99.0,2.0,34.0,5.0,1.0,9.0,9.0,3.0,1.0,34.0,5.0,2.0,4.0,2013
187.0,6.0,1.0,7.0,22.0,4.0,14.0,1404.0,2.0,99.0,2.0,27.0,5.0,1.0,9.0,9.0,3.0,1.0,34.0,4.0,2.0,3.0,2013
188.0,6.0,1.0,7.0,22.0,4.0,14.0,1404.0,2.0,99.0,2.0,14.0,4.0,2.0,9.0,9.0,3.0,1.0,34.0,1.0,2.0,2.0,2013
189.0,6.0,1.0,7.0,22.0,4.0,14.0,1404.0,2.0,99.0,1.0,41.0,6.0,1.0,9.0,9.0,3.0,1.0,34.0,7.0,2.0,4.0,2013
190.0,6.0,1.0,7.0,22.0,4.0,14.0,1404.0,2.0,99.0,1.0,11.0,4.0,2.0,9.0,9.0,3.0,1.0,34.0,1.0,2.0,2.0,2013
191.0,6.0,1.0,7.0,22.0,4.0,14.0,1404.0,2.0,99.0,2.0,22.0,4.0,1.0,9.0,9.0,3.0,1.0,34.0,3.0,2.0,3.0,2013
192.0,6.0,1.0,7.0,22.0,4.0,14.0,1404.0,2.0,99.0,1.0,21.0,4.0,1.0,9.0,9.0,3.0,1.0,34.0,3.0,2.0,3.0,2013
193.0,6.0,1.0,7.0,22.0,4.0,14.0,1404.0,2.0,99.0,1.0,13.0,4.0,2.0,9.0,9.0,3.0,1.0,34.0,1.0,2.0,2.0,2013
194.0,6.0,1.0,7.0,22.0,4.0,14.0,1404.0,2.0,99.0,1.0,22.0,4.0,1.0,9.0,9.0,3.0,1.0,34.0,3.0,2.0,3.0,2013
195.0,6.0,1.0,7.0,22.0,4.0,14.0,1404.0,2.0,99.0,2.0,28.0,5.0,1.0,9.0,9.0,3.0,1.0,34.0,4.0,2.0,3.0,2013
196.0,6.0,1.0,7.0,13.0,3.0,4.0,403.0,2.0,99.0,1.0,14.0,4.0,2.0,3.0,4.0,3.0,2.0,44.0,1.0,1.0,2.0,2013
197.0,7.0,1.0,1.0,5.0,1.0,1.0,101.0,1.0,12.0,1.0,25.0,5.0,1.0,6.0,1.0,3.0,1.0,29.0,4.0,2.0,3.0,2013
198.0,7.0,1.0,1.0,19.0,4.0,22.0,2201.0,2.0,99.0,2.0,4.0,2.0,2.0,2.0,9.0,4.0,3.0,5.0,1.0,1.0,1.0,2013
199.0,7.0,1.0,1.0,13.0,3.0,10.0,1015.0,2.0,99.0,2.0,21.0,4.0,1.0,14.0,1.0,4.0,3.0,2.0,3.0,2.0,3.0,2013
200.0,7.0,1.0,1.0,13.0,3.0,10.0,1015.0,2.0,99.0,2.0,53.0,7.0,1.0,14.0,1.0,4.0,3.0,2.0,9.0,2.0,5.0,2013
201.0,7.0,1.0,1.0,13.0,3.0,10.0,1015.0,2.0,99.0,2.0,31.0,5.0,1.0,14.0,1.0,4.0,3.0,2.0,5.0,2.0,4.0,2013
202.0,7.0,1.0,1.0,13.0,3.0,10.0,1015.0,2.0,99.0,2.0,39.0,5.0,1.0,14.0,1.0,4.0,3.0,2.0,6.0,2.0,4.0,2013
203.0,7.0,1.0,1.0,13.0,3.0,10.0,1015.0,2.0,99.0,2.0,13.0,4.0,2.0,14.0,1.0,4.0,3.0,2.0,1.0,2.0,2.0,2013
204.0,7.0,1.0,1.0,15.0,3.0,9.0,921.0,2.0,99.0,1.0,24.0,4.0,1.0,4.0,99.0,5.0,3.0,2.0,3.0,1.0,3.0,2013
205.0,7.0,1.0,1.0,11.0,2.0,8.0,805.0,2.0,99.0,1.0,40.0,6.0,1.0,3.0,99.0,6.0,1.0,44.0,7.0,2.0,4.0,2013
206.0,7.0,1.0,1.0,11.0,2.0,8.0,805.0,2.0,99.0,2.0,40.0,6.0,1.0,3.0,99.0,6.0,1.0,44.0,7.0,2.0,4.0,2013
207.0,7.0,1.0,1.0,2.0,1.0,3.0,314.0,1.0,1.0,1.0,19.0,4.0,1.0,4.0,1.0,6.0,2.0,99.0,2.0,1.0,3.0,2013
208.0,7.0,1.0,1.0,2.0,1.0,3.0,314.0,1.0,1.0,1.0,26.0,5.0,1.0,4.0,1.0,6.0,2.0,99.0,4.0,2.0,3.0,2013
209.0,8.0,1.0,2.0,12.0,3.0,19.0,1901.0,2.0,99.0,1.0,23.0,4.0,1.0,14.0,99.0,6.0,3.0,99.0,3.0,2.0,3.0,2013
210.0,8.0,1.0,2.0,12.0,3.0,19.0,1901.0,2.0,99.0,1.0,56.0,7.0,1.0,14.0,99.0,6.0,3.0,99.0,10.0,1.0,5.0,2013
211.0,8.0,1.0,2.0,11.0,2.0,1.0,117.0,1.0,7.0,1.0,34.0,5.0,1.0,4.0,99.0,6.0,1.0,99.0,5.0,2.0,4.0,2013
212.0,8.0,1.0,2.0,11.0,2.0,1.0,117.0,1.0,7.0,1.0,21.0,4.0,1.0,4.0,99.0,6.0,1.0,99.0,3.0,2.0,3.0,2013
213.0,8.0,1.0,2.0,6.0,2.0,4.0,416.0,2.0,99.0,1.0,22.0,4.0,1.0,3.0,6.0,6.0,1.0,5.0,3.0,2.0,3.0,2013
214.0,8.0,1.0,2.0,6.0,2.0,4.0,416.0,2.0,99.0,2.0,28.0,5.0,1.0,3.0,6.0,6.0,1.0,5.0,4.0,2.0,3.0,2013
215.0,8.0,1.0,2.0,6.0,2.0,4.0,416.0,2.0,99.0,2.0,40.0,6.0,1.0,3.0,6.0,6.0,1.0,5.0,7.0,2.0,4.0,2013
216.0,8.0,1.0,2.0,6.0,2.0,4.0,416.0,2.0,99.0,1.0,10.0,4.0,2.0,3.0,6.0,6.0,1.0,5.0,1.0,2.0,2.0,2013
217.0,8.0,1.0,2.0,6.0,2.0,4.0,416.0,2.0,99.0,1.0,18.0,4.0,1.0,3.0,6.0,6.0,1.0,5.0,2.0,2.0,3.0,2013
218.0,8.0,1.0,2.0,6.0,2.0,4.0,416.0,2.0,99.0,1.0,34.0,5.0,1.0,3.0,6.0,6.0,1.0,5.0,5.0,2.0,4.0,2013
219.0,8.0,1.0,2.0,17.0,3.0,19.0,1908.0,2.0,99.0,1.0,56.0,7.0,1.0,14.0,1.0,6.0,1.0,2.0,10.0,1.0,5.0,2013
220.0,8.0,1.0,2.0,19.0,4.0,12.0,1222.0,2.0,99.0,2.0,32.0,5.0,1.0,3.0,9.0,6.0,2.0,44.0,5.0,1.0,4.0,2013
221.0,9.0,1.0,3.0,7.0,2.0,1.0,101.0,1.0,11.0,2.0,47.0,6.0,1.0,12.0,99.0,6.0,1.0,22.0,8.0,2.0,5.0,2013
222.0,9.0,1.0,3.0,7.0,2.0,1.0,101.0,1.0,11.0,2.0,72.0,8.0,1.0,12.0,99.0,6.0,1.0,22.0,10.0,2.0,7.0,2013
223.0,9.0,1.0,3.0,7.0,2.0,1.0,101.0,1.0,11.0,1.0,42.0,6.0,1.0,12.0,99.0,6.0,1.0,22.0,7.0,2.0,4.0,2013
224.0,9.0,1.0,3.0,7.0,2.0,1.0,101.0,1.0,11.0,1.0,33.0,5.0,1.0,12.0,99.0,6.0,1.0,22.0,5.0,2.0,4.0,2013
225.0,9.0,1.0,3.0,7.0,2.0,1.0,101.0,1.0,11.0,2.0,68.0,8.0,1.0,12.0,99.0,6.0,1.0,22.0,10.0,2.0,6.0,2013
226.0,9.0,1.0,3.0,7.0,2.0,1.0,101.0,1.0,11.0,1.0,33.0,5.0,1.0,12.0,99.0,6.0,1.0,22.0,5.0,2.0,4.0,2013
227.0,9.0,1.0,3.0,7.0,2.0,1.0,101.0,1.0,11.0,1.0,33.0,5.0,1.0,12.0,99.0,6.0,1.0,22.0,5.0,2.0,4.0,2013
228.0,9.0,1.0,3.0,8.0,2.0,7.0,704.0,2.0,99.0,1.0,56.0,7.0,1.0,9.0,2.0,6.0,3.0,44.0,10.0,2.0,5.0,2013
229.0,9.0,1.0,3.0,8.0,2.0,7.0,704.0,2.0,99.0,2.0,10.0,4.0,2.0,9.0,2.0,6.0,3.0,44.0,1.0,2.0,2.0,2013
230.0,9.0,1.0,3.0,8.0,2.0,7.0,704.0,2.0,99.0,2.0,8.0,3.0,2.0,9.0,2.0,6.0,3.0,44.0,1.0,2.0,2.0,2013
231.0,9.0,1.0,3.0,8.0,2.0,7.0,704.0,2.0,99.0,2.0,52.0,7.0,1.0,9.0,2.0,6.0,3.0,44.0,9.0,2.0,5.0,2013
232.0,9.0,1.0,3.0,8.0,2.0,7.0,704.0,2.0,99.0,1.0,49.0,6.0,1.0,9.0,2.0,6.0,3.0,44.0,8.0,2.0,5.0,2013
233.0,9.0,1.0,3.0,8.0,2.0,7.0,704.0,2.0,99.0,1.0,12.0,4.0,2.0,9.0,2.0,6.0,3.0,44.0,1.0,2.0,2.0,2013
234.0,9.0,1.0,3.0,8.0,2.0,7.0,704.0,2.0,99.0,2.0,25.0,5.0,1.0,9.0,2.0,6.0,3.0,44.0,4.0,2.0,3.0,2013
235.0,9.0,1.0,3.0,8.0,2.0,7.0,704.0,2.0,99.0,1.0,30.0,5.0,1.0,9.0,2.0,6.0,3.0,44.0,5.0,2.0,4.0,2013
236.0,10.0,1.0,4.0,8.0,2.0,1.0,101.0,1.0,11.0,2.0,63.0,8.0,1.0,2.0,5.0,4.0,1.0,4.0,10.0,2.0,6.0,2013
237.0,10.0,1.0,4.0,15.0,3.0,1.0,101.0,1.0,21.0,2.0,18.0,4.0,1.0,4.0,1.0,4.0,1.0,42.0,2.0,2.0,3.0,2013
238.0,10.0,1.0,4.0,11.0,2.0,20.0,2004.0,2.0,99.0,1.0,56.0,7.0,1.0,3.0,6.0,6.0,3.0,34.0,10.0,2.0,5.0,2013
239.0,10.0,1.0,4.0,11.0,2.0,20.0,2004.0,2.0,99.0,1.0,85.0,8.0,1.0,3.0,6.0,6.0,3.0,34.0,10.0,2.0,7.0,2013
240.0,10.0,1.0,4.0,11.0,2.0,20.0,2004.0,2.0,99.0,1.0,11.0,4.0,2.0,3.0,6.0,6.0,3.0,34.0,1.0,2.0,2.0,2013
241.0,10.0,1.0,4.0,7.0,2.0,6.0,601.0,2.0,99.0,1.0,31.0,5.0,1.0,9.0,4.0,4.0,1.0,34.0,5.0,2.0,4.0,2013
242.0,10.0,1.0,4.0,7.0,2.0,6.0,601.0,2.0,99.0,2.0,57.0,7.0,1.0,9.0,4.0,4.0,1.0,34.0,10.0,2.0,5.0,2013
243.0,10.0,1.0,4.0,7.0,2.0,6.0,601.0,2.0,99.0,2.0,52.0,7.0,1.0,9.0,4.0,4.0,1.0,34.0,9.0,2.0,5.0,2013
244.0,10.0,1.0,4.0,20.0,4.0,10.0,1001.0,2.0,99.0,1.0,25.0,5.0,1.0,4.0,5.0,6.0,3.0,2.0,4.0,2.0,3.0,2013
245.0,10.0,1.0,4.0,14.0,3.0,12.0,1202.0,2.0,99.0,2.0,50.0,7.0,1.0,9.0,3.0,5.0,1.0,44.0,9.0,2.0,5.0,2013
246.0,10.0,1.0,4.0,4.0,1.0,16.0,1609.0,2.0,99.0,1.0,32.0,5.0,1.0,1.0,2.0,4.0,1.0,34.0,5.0,2.0,4.0,2013
247.0,10.0,1.0,4.0,5.0,1.0,4.0,401.0,2.0,99.0,1.0,24.0,4.0,1.0,4.0,1.0,6.0,2.0,2.0,3.0,1.0,3.0,2013
248.0,11.0,1.0,5.0,9.0,2.0,1.0,101.0,1.0,1.0,2.0,999.0,9.0,1.0,4.0,1.0,6.0,1.0,24.0,11.0,2.0,8.0,2013
249.0,11.0,1.0,5.0,7.0,2.0,1.0,102.0,2.0,99.0,1.0,999.0,9.0,1.0,1.0,2.0,6.0,1.0,4.0,11.0,2.0,8.0,2013
250.0,11.0,1.0,5.0,19.0,4.0,1.0,115.0,1.0,6.0,1.0,999.0,9.0,1.0,3.0,1.0,6.0,1.0,44.0,11.0,2.0,8.0,2013
251.0,11.0,1.0,5.0,18.0,4.0,5.0,509.0,2.0,99.0,1.0,34.0,5.0,1.0,4.0,9.0,6.0,1.0,2.0,5.0,2.0,4.0,2013
252.0,11.0,1.0,5.0,18.0,4.0,5.0,509.0,2.0,99.0,1.0,58.0,7.0,1.0,99.0,99.0,6.0,1.0,99.0,10.0,2.0,5.0,2013
253.0,11.0,1.0,5.0,8.0,2.0,10.0,1002.0,2.0,99.0,1.0,35.0,5.0,1.0,4.0,1.0,5.0,1.0,40.0,6.0,2.0,4.0,2013
254.0,11.0,1.0,5.0,5.0,1.0,16.0,1613.0,2.0,99.0,1.0,32.0,5.0,1.0,9.0,2.0,6.0,1.0,99.0,5.0,2.0,4.0,2013
255.0,11.0,1.0,5.0,5.0,1.0,16.0,1613.0,2.0,99.0,1.0,55.0,7.0,1.0,9.0,2.0,6.0,1.0,99.0,10.0,2.0,5.0,2013
256.0,11.0,1.0,5.0,5.0,1.0,16.0,1613.0,2.0,99.0,1.0,55.0,7.0,1.0,9.0,2.0,6.0,1.0,99.0,10.0,2.0,5.0,2013
257.0,11.0,1.0,5.0,5.0,1.0,16.0,1613.0,2.0,99.0,2.0,34.0,5.0,1.0,9.0,2.0,6.0,1.0,99.0,5.0,2.0,4.0,2013
258.0,11.0,1.0,5.0,5.0,1.0,16.0,1613.0,2.0,99.0,2.0,8.0,3.0,2.0,9.0,2.0,6.0,1.0,99.0,1.0,2.0,2.0,2013
259.0,11.0,1.0,5.0,5.0,1.0,16.0,1613.0,2.0,99.0,1.0,22.0,4.0,1.0,9.0,2.0,6.0,1.0,99.0,3.0,2.0,3.0,2013
260.0,11.0,1.0,5.0,5.0,1.0,16.0,1613.0,2.0,99.0,2.0,37.0,5.0,1.0,9.0,2.0,6.0,1.0,99.0,6.0,2.0,4.0,2013
261.0,11.0,1.0,5.0,5.0,1.0,16.0,1613.0,2.0,99.0,1.0,10.0,4.0,2.0,9.0,2.0,6.0,1.0,99.0,1.0,2.0,2.0,2013
262.0,11.0,1.0,5.0,5.0,1.0,16.0,1613.0,2.0,99.0,2.0,34.0,5.0,1.0,9.0,2.0,6.0,1.0,99.0,5.0,2.0,4.0,2013
263.0,11.0,1.0,5.0,5.0,1.0,16.0,1613.0,2.0,99.0,2.0,10.0,4.0,2.0,9.0,2.0,6.0,1.0,99.0,1.0,2.0,2.0,2013
264.0,11.0,1.0,5.0,5.0,1.0,16.0,1613.0,2.0,99.0,2.0,8.0,3.0,2.0,9.0,2.0,6.0,1.0,99.0,1.0,2.0,2.0,2013
265.0,11.0,1.0,5.0,16.0,3.0,18.0,1805.0,2.0,99.0,1.0,31.0,5.0,1.0,5.0,5.0,6.0,2.0,13.0,5.0,2.0,4.0,2013
266.0,11.0,1.0,5.0,16.0,3.0,18.0,1805.0,2.0,99.0,1.0,46.0,6.0,1.0,5.0,5.0,6.0,2.0,13.0,8.0,2.0,5.0,2013
267.0,11.0,1.0,5.0,16.0,3.0,18.0,1801.0,2.0,99.0,1.0,44.0,6.0,1.0,4.0,1.0,5.0,1.0,14.0,7.0,2.0,4.0,2013
268.0,12.0,1.0,6.0,21.0,4.0,1.0,101.0,1.0,1.0,1.0,38.0,5.0,1.0,12.0,2.0,6.0,1.0,99.0,6.0,2.0,4.0,2013
269.0,12.0,1.0,6.0,21.0,4.0,1.0,101.0,1.0,1.0,2.0,48.0,6.0,1.0,12.0,2.0,6.0,1.0,99.0,8.0,2.0,5.0,2013
270.0,12.0,1.0,6.0,21.0,4.0,1.0,101.0,1.0,1.0,2.0,13.0,4.0,2.0,12.0,2.0,6.0,1.0,99.0,1.0,2.0,2.0,2013
271.0,12.0,1.0,6.0,21.0,4.0,1.0,101.0,1.0,1.0,2.0,999.0,9.0,1.0,12.0,2.0,6.0,1.0,99.0,11.0,2.0,8.0,2013
272.0,12.0,1.0,6.0,9.0,2.0,1.0,101.0,1.0,18.0,1.0,11.0,4.0,2.0,4.0,99.0,6.0,1.0,99.0,1.0,2.0,2.0,2013
273.0,12.0,1.0,6.0,9.0,2.0,1.0,101.0,1.0,18.0,1.0,8.0,3.0,2.0,4.0,99.0,6.0,1.0,99.0,1.0,2.0,2.0,2013
274.0,12.0,1.0,6.0,9.0,2.0,1.0,101.0,1.0,18.0,2.0,25.0,5.0,1.0,4.0,99.0,6.0,1.0,99.0,4.0,2.0,3.0,2013
275.0,12.0,1.0,6.0,18.0,4.0,1.0,107.0,2.0,99.0,1.0,32.0,5.0,1.0,4.0,99.0,6.0,3.0,99.0,5.0,2.0,4.0,2013
276.0,12.0,1.0,6.0,18.0,4.0,1.0,107.0,2.0,99.0,1.0,33.0,5.0,1.0,4.0,99.0,6.0,3.0,99.0,5.0,2.0,4.0,2013
277.0,12.0,1.0,6.0,21.0,4.0,1.0,101.0,1.0,13.0,1.0,30.0,5.0,1.0,4.0,4.0,6.0,1.0,2.0,5.0,2.0,4.0,2013
278.0,12.0,1.0,6.0,23.0,4.0,1.0,101.0,1.0,12.0,2.0,4.0,2.0,2.0,1.0,9.0,2.0,1.0,37.0,1.0,2.0,1.0,2013
279.0,12.0,1.0,6.0,23.0,4.0,1.0,101.0,1.0,12.0,2.0,32.0,5.0,1.0,1.0,9.0,2.0,1.0,37.0,5.0,2.0,4.0,2013
280.0,12.0,1.0,6.0,23.0,4.0,1.0,101.0,1.0,12.0,1.0,11.0,4.0,2.0,1.0,9.0,2.0,1.0,37.0,1.0,2.0,2.0,2013
281.0,12.0,1.0,6.0,23.0,4.0,1.0,101.0,1.0,12.0,2.0,13.0,4.0,2.0,1.0,9.0,2.0,1.0,37.0,1.0,2.0,2.0,2013
282.0,12.0,1.0,6.0,23.0,4.0,1.0,101.0,1.0,12.0,1.0,18.0,4.0,1.0,1.0,9.0,2.0,1.0,37.0,2.0,2.0,3.0,2013
283.0,12.0,1.0,6.0,23.0,4.0,1.0,101.0,1.0,12.0,1.0,53.0,7.0,1.0,1.0,9.0,2.0,1.0,37.0,9.0,2.0,5.0,2013
284.0,12.0,1.0,6.0,19.0,4.0,1.0,101.0,1.0,7.0,1.0,25.0,5.0,1.0,4.0,99.0,6.0,1.0,99.0,4.0,2.0,3.0,2013
285.0,12.0,1.0,6.0,9.0,2.0,17.0,1701.0,2.0,99.0,1.0,44.0,6.0,1.0,14.0,99.0,4.0,1.0,2.0,7.0,2.0,4.0,2013
286.0,12.0,1.0,6.0,2.0,1.0,17.0,1701.0,2.0,99.0,1.0,34.0,5.0,1.0,4.0,99.0,6.0,2.0,99.0,5.0,2.0,4.0,2013
287.0,13.0,1.0,7.0,20.0,4.0,1.0,101.0,1.0,7.0,2.0,31.0,5.0,1.0,1.0,3.0,6.0,1.0,9.0,5.0,2.0,4.0,2013
288.0,13.0,1.0,7.0,15.0,3.0,1.0,108.0,1.0,4.0,1.0,23.0,4.0,1.0,4.0,5.0,6.0,1.0,99.0,3.0,2.0,3.0,2013
289.0,13.0,1.0,7.0,18.0,4.0,20.0,2001.0,2.0,99.0,2.0,57.0,7.0,1.0,3.0,99.0,6.0,3.0,99.0,10.0,2.0,5.0,2013
290.0,13.0,1.0,7.0,18.0,4.0,20.0,2001.0,2.0,99.0,2.0,15.0,4.0,2.0,3.0,99.0,6.0,3.0,99.0,2.0,2.0,3.0,2013
291.0,13.0,1.0,7.0,18.0,4.0,20.0,2001.0,2.0,99.0,2.0,24.0,4.0,1.0,3.0,99.0,6.0,3.0,99.0,3.0,2.0,3.0,2013
292.0,13.0,1.0,7.0,18.0,4.0,20.0,2001.0,2.0,99.0,2.0,14.0,4.0,2.0,3.0,99.0,6.0,3.0,99.0,1.0,2.0,2.0,2013
293.0,13.0,1.0,7.0,18.0,4.0,20.0,2001.0,2.0,99.0,2.0,41.0,6.0,1.0,3.0,99.0,6.0,3.0,99.0,7.0,2.0,4.0,2013
294.0,13.0,1.0,7.0,19.0,4.0,5.0,501.0,2.0,99.0,1.0,28.0,5.0,1.0,4.0,99.0,6.0,1.0,21.0,4.0,2.0,3.0,2013
295.0,13.0,1.0,7.0,19.0,4.0,5.0,501.0,2.0,99.0,1.0,999.0,9.0,1.0,4.0,99.0,6.0,1.0,21.0,11.0,2.0,8.0,2013
296.0,13.0,1.0,7.0,15.0,3.0,6.0,613.0,2.0,99.0,1.0,79.0,8.0,1.0,12.0,99.0,1.0,1.0,99.0,10.0,2.0,7.0,2013
297.0,13.0,1.0,7.0,15.0,3.0,6.0,613.0,2.0,99.0,2.0,40.0,6.0,1.0,12.0,99.0,1.0,1.0,99.0,7.0,2.0,4.0,2013
298.0,13.0,1.0,7.0,15.0,3.0,6.0,613.0,2.0,99.0,2.0,20.0,4.0,1.0,12.0,99.0,1.0,1.0,99.0,3.0,2.0,3.0,2013
299.0,13.0,1.0,7.0,15.0,3.0,6.0,613.0,2.0,99.0,1.0,46.0,6.0,1.0,12.0,99.0,1.0,1.0,99.0,8.0,2.0,5.0,2013
300.0,13.0,1.0,7.0,15.0,3.0,6.0,613.0,2.0,99.0,2.0,8.0,3.0,2.0,12.0,99.0,1.0,1.0,99.0,1.0,2.0,2.0,2013
301.0,13.0,1.0,7.0,11.0,2.0,6.0,601.0,2.0,99.0,1.0,60.0,8.0,1.0,3.0,1.0,6.0,2.0,99.0,10.0,2.0,6.0,2013
302.0,13.0,1.0,7.0,11.0,2.0,6.0,601.0,2.0,99.0,1.0,64.0,8.0,1.0,3.0,1.0,6.0,2.0,99.0,10.0,1.0,6.0,2013
